0 0 0	..DII...DCLLAABC.OJ.B.POJFFFPOJ..... 
15 15 0	II.CP.LLDCPO..DAAOJ.B..OJ.BFFFJ..... I97 L96 O99 A97 D95 C97 P97 B97 F98 
15 15 0	.IICP.LL.CPO..DAAOJ.D..OJ.BFFFJ.B... I96 L96 O99 A97 D94 C97 P97 B98 F98 
15 15 0	II.CP..LLCPO..DAAOJ.D..OJ.BFFFJ.B... I97 L95 O99 A97 D94 C97 P97 B98 F98 
15 15 0	II.CP.LL.CPOJ.DAAOJ.D..OJ.BFFF..B... I97 L96 O99 A97 D94 C97 P97 J99 B98 F98 
15 15 0	IIDCP.LLDCPOJ..AAOJ.B..OJ.BFFF...... I97 L96 O99 A97 D96 C97 P97 J99 B97 F98 
15 15 0	IIDCP.LLDCPOJ.BAAOJ.B..OJ..FFF...... I97 L96 O99 A97 D96 C97 P97 J99 B96 F98 
15 15 0	IIDCP.LLDCPO..BAAOJ.B..OJ.FFF.J..... I97 L96 O99 A97 D96 C97 P97 B96 F97 
15 15 0	IIDCP.LLDCPO..BAAOJ.B..OJFFF..J..... I97 L96 O99 A97 D96 C97 P97 B96 F96 
15 15 0	IIDCP.LLDCP.AAB..OJ.B..OJ.FFFOJ..... I97 L96 O98 D96 C97 P97 B96 F97 
15 15 0	IIDCP.LLDCP.AAB...J.B..OJ.FFFOJ....O I97 L96 O97 D96 C97 P97 B96 F97 
15 15 0	IIDCP.LLDCP.AAB..OJ.B..OJFFF.OJ..... I97 L96 O98 D96 C97 P97 B96 F96 
15 15 0	IIDCP.LLDCP.AAB...J.B..OJFFF.OJ....O I97 L96 O97 D96 C97 P97 B96 F96 
15 15 0	IIDC..LLDC..AAB..OJ.B.POJFFFPOJ..... I97 L96 O98 D96 C97 P98 B96 F96 
15 15 0	IIDC..LLDC..AAB..OJ.B..OJFFFPOJ...P. I97 L96 O98 D96 C97 P97 B96 F96 
15 15 0	IIDC..LLDC..AAB...J.B.POJFFFPOJ....O I97 L96 O97 D96 C97 P98 B96 F96 
15 15 0	IIDC..LLDC..AAB...J.B..OJFFFPOJ...PO I97 L96 O97 D96 C97 P97 B96 F96 
15 15 0	IID..OLLDCPOJAACPOJ.B...J.BFFF...... I97 O98 L96 A99 D96 C98 P98 J99 B97 F98 
15 15 0	IID.POLLDCPOJAAC.OJ.B...J.BFFF...... I97 O98 L96 A99 D96 C98 P97 J99 B97 F98 
15 15 0	IIDC.OLLDCPOJAA.POJ.B...J.BFFF...... I97 O98 L96 A99 D96 C97 P98 J99 B97 F98 
15 15 0	IIDCPOLLDCPOJAA..OJ.B...J.BFFF...... I97 O98 L96 A99 D96 C97 P97 J99 B97 F98 
15 15 0	IIDC.OLLDCPOJ.AAPOJ.B...J.BFFF...... I97 O98 L96 A98 D96 C97 P98 J99 B97 F98 
15 15 0	IIDCPOLLDCPOJ.AA.OJ.B...J.BFFF...... I97 O98 L96 A98 D96 C97 P97 J99 B97 F98 
15 15 0	.IICPOLLDCPO..DAAOJ.....J.BFFFJ.B... I96 O98 L96 A97 D95 C97 P97 B98 F98 
15 15 0	II.CPOLLDCPOJ.DAAOJ.....J.BFFF..B... I97 O98 L96 A97 D95 C97 P97 J99 B98 F98 
15 15 0	II.CPOLLDCPO..DAAOJ.B...J.BFFFJ..... I97 O98 L96 A97 D95 C97 P97 B97 F98 
15 15 0	.IICPOLL.CPO..DAAOJ.D...J.BFFFJ.B... I96 O98 L96 A97 D94 C97 P97 B98 F98 
15 15 0	II.CPO.LLCPO..DAAOJ.D...J.BFFFJ.B... I97 O98 L95 A97 D94 C97 P97 B98 F98 
15 15 0	II.CPOLL.CPOJ.DAAOJ.D...J.BFFF..B... I97 O98 L96 A97 D94 C97 P97 J99 B98 F98 
15 15 0	IIDCPOLLDCPOJ..AAOJ.B...J.BFFF...... I97 O98 L96 A97 D96 C97 P97 J99 B97 F98 
15 15 0	IIDCPOLLDCPOJ.BAAOJ.B...J..FFF...... I97 O98 L96 A97 D96 C97 P97 J99 B96 F98 
15 15 0	IIDCPOLLDCPO..BAAOJ.B...J.FFF.J..... I97 O98 L96 A97 D96 C97 P97 B96 F97 
15 15 0	IIDCPOLLDCPO..BAAOJ.B...JFFF..J..... I97 O98 L96 A97 D96 C97 P97 B96 F96 
16 16 0	.IICP.LLDCPOJ.DAAOJ....OJ.BFFF..B... I96 L96 O99 A97 D95 C97 P97 J99 B98 F98 
16 16 0	.IICP.LLDCPO..DAAOJ.B..OJ.BFFFJ..... I96 L96 O99 A97 D95 C97 P97 B97 F98 
16 16 0	II.CP.LLDCPOJ.DAAOJ.B..OJ.BFFF...... I97 L96 O99 A97 D95 C97 P97 J99 B97 F98 
16 16 0	.IICP..LLCPO..DAAOJ.D..OJ.BFFFJ.B... I96 L95 O99 A97 D94 C97 P97 B98 F98 
16 16 0	.IICP.LL.CPOJ.DAAOJ.D..OJ.BFFF..B... I96 L96 O99 A97 D94 C97 P97 J99 B98 F98 
16 16 0	II.CP..LLCPOJ.DAAOJ.D..OJ.BFFF..B... I97 L95 O99 A97 D94 C97 P97 J99 B98 F98 
16 16 0	II.CP.JLLCPOJ.DAAOJ.D..O..BFFF..B... I97 L95 O99 A97 D94 C97 P97 J98 B98 F98 
16 16 0	IIDCP.LLDCPOJ.BAAOJ.B..OJ.FFF....... I97 L96 O99 A97 D96 C97 P97 J99 B96 F97 
16 16 0	IIDCP.LLDCPOJ.BAAOJ.B..OJFFF........ I97 L96 O99 A97 D96 C97 P97 J99 B96 F96 
16 16 0	IIDCP.LLDCP...BAAOJ.B..OJ.FFFOJ..... I97 L96 O98 A97 D96 C97 P97 B96 F97 
16 16 0	IIDCP.LLDCP...BAA.J.B..OJ.FFFOJ....O I97 L96 O97 A97 D96 C97 P97 B96 F97 
16 16 0	IIDCP.LLDCP...BAAOJ.B..OJFFF.OJ..... I97 L96 O98 A97 D96 C97 P97 B96 F96 
16 16 0	IIDCP.LLDCP...BAA.J.B..OJFFF.OJ....O I97 L96 O97 A97 D96 C97 P97 B96 F96 
16 16 0	.IICPOLLDCPOJ.DAAOJ.....J.BFFF..B... I96 O98 L96 A97 D95 C97 P97 J99 B98 F98 
16 16 0	.IICPOLLDCPO..DAAOJ.B...J.BFFFJ..... I96 O98 L96 A97 D95 C97 P97 B97 F98 
16 16 0	II.CPOLLDCPOJ.DAAOJ.B...J.BFFF...... I97 O98 L96 A97 D95 C97 P97 J99 B97 F98 
16 16 0	.IICPO.LLCPO..DAAOJ.D...J.BFFFJ.B... I96 O98 L95 A97 D94 C97 P97 B98 F98 
16 16 0	.IICPOLL.CPOJ.DAAOJ.D...J.BFFF..B... I96 O98 L96 A97 D94 C97 P97 J99 B98 F98 
16 16 0	II.CPO.LLCPOJ.DAAOJ.D...J.BFFF..B... I97 O98 L95 A97 D94 C97 P97 J99 B98 F98 
16 16 0	II.CPOJLLCPOJ.DAAOJ.D.....BFFF..B... I97 O98 L95 A97 D94 C97 P97 J98 B98 F98 
16 16 0	IIDCPOLLDCPOJ.BAAOJ.B...J.FFF....... I97 O98 L96 A97 D96 C97 P97 J99 B96 F97 
16 16 0	IIDCPOLLDCPOJ.BAAOJ.B...JFFF........ I97 O98 L96 A97 D96 C97 P97 J99 B96 F96 
17 17 0	.IICP.LLDCPOJ.DAAOJ.B..OJ.BFFF...... I96 L96 O99 A97 D95 C97 P97 J99 B97 F98 
17 17 0	.IICP..LLCPOJ.DAAOJ.D..OJ.BFFF..B... I96 L95 O99 A97 D94 C97 P97 J99 B98 F98 
17 17 0	.IICP.JLLCPOJ.DAAOJ.D..O..BFFF..B... I96 L95 O99 A97 D94 C97 P97 J98 B98 F98 
17 17 0	JIICP.JLLCPOJ.DAAO..D..O..BFFF..B... I96 L95 O99 A97 D94 C97 P97 J97 B98 F98 
17 17 0	IIDCP.LLDCP.J.BAAOJ.B..OJ.FFFO...... I97 L96 O98 A97 D96 C97 P97 J99 B96 F97 
17 17 0	IIDCP.LLDCP.J.BAA.J.B..OJ.FFFO.....O I97 L96 O97 A97 D96 C97 P97 J99 B96 F97 
17 17 0	IIDCP.LLDCP.J.BAAOJ.B..OJFFF.O...... I97 L96 O98 A97 D96 C97 P97 J99 B96 F96 
17 17 0	IIDCP.LLDCP.J.BAA.J.B..OJFFF.O.....O I97 L96 O97 A97 D96 C97 P97 J99 B96 F96 
17 17 0	IIDCP.LLDCP...B.AAJ.B..OJ.FFFOJ....O I97 L96 O97 A96 D96 C97 P97 B96 F97 
