0 0 0	VVBC....BCDEAABCDEHJ..F.HJNNFI.KK.FI 
7 7 0	VV..D...BCDEAABCFE..BCF.HJNNFIHJKK.I B99 C99 D99 H99 J99 F99 K99 
7 7 0	VV..D...BCDEAABCFE..BCF.HJNNFIHJ.KKI B99 C99 D99 H99 J99 F99 K98 
7 7 0	VV..D...BCDEAABC.E..BCFIHJNNFIHJKKF. B99 C99 D99 H99 J99 I99 K99 
7 7 0	VV..D...BCDEAABCFEH.BCFIHJNNFI.JKK.. B99 C99 D99 J99 F99 I99 K99 
7 7 0	VV..D...BCDEAABCFEH.BCFIHJNNFI.J.KK. B99 C99 D99 J99 F99 I99 K98 
7 7 0	VV..D...BCDEAABCFEH.BCFIHJNNFI.J..KK B99 C99 D99 J99 F99 I99 K97 
7 7 0	VV...E..BCDEAABCD...BCFIHJNNFIHJKKF. B99 C99 E99 H99 J99 I99 K99 
7 7 0	VV...E..BCDEAABCDI..BCFIHJNNF.HJKKF. B99 C99 E99 H99 J99 I98 K99 
7 7 0	VV.CD...BCD.AABCFE..B.FEHJNNFIHJKK.I B99 D99 E99 H99 J99 F99 K99 
7 7 0	VV.CD...BCD.AABCFE..B.FEHJNNFIHJ.KKI B99 D99 E99 H99 J99 F99 K98 
7 7 0	VV.CDE..BCDEAABCF..JB.FIHJNNFIH.KK.. B99 D99 E99 H99 F99 I99 K99 
7 7 0	VV.CDE..BCDEAABCF..JB.FIHJNNFIH..KK. B99 D99 E99 H99 F99 I99 K98 
7 7 0	VV.CDE..BCDEAABCF..JB.FIHJNNFIH...KK B99 D99 E99 H99 F99 I99 K97 
7 7 0	VV.CDE..BCDEAABCFI.JB.FIHJNNF.H.KK.. B99 D99 E99 H99 F99 I98 K99 
7 7 0	VV.CDE..BCDEAABCFI.JB.FIHJNNF.H..KK. B99 D99 E99 H99 F99 I98 K98 
7 7 0	VV.CDE..BCDEAABCFI.JB.FIHJNNF.H...KK B99 D99 E99 H99 F99 I98 K97 
7 7 0	VV.CDE..BCDEAABCF...B.F.HJNNFIHJKK.I B99 D99 E99 H99 J99 F99 K99 
7 7 0	VV.CDE..BCDEAABCF...B.F.HJNNFIHJ.KKI B99 D99 E99 H99 J99 F99 K98 
7 7 0	VV.CDE..BCDEAABC....B.FIHJNNFIHJKKF. B99 D99 E99 H99 J99 I99 K99 
7 7 0	VV.CDE..BCDEAABC.I..B.FIHJNNF.HJKKF. B99 D99 E99 H99 J99 I98 K99 
7 7 0	VV.CDE..BCDEAABCF.H.B.FIHJNNFI.JKK.. B99 D99 E99 J99 F99 I99 K99 
7 7 0	VV.CDE..BCDEAABCF.H.B.FIHJNNFI.J.KK. B99 D99 E99 J99 F99 I99 K98 
7 7 0	VV.CDE..BCDEAABCF.H.B.FIHJNNFI.J..KK B99 D99 E99 J99 F99 I99 K97 
7 7 0	VV.CDE..BCDEAABCFIH.B.FIHJNNF..JKK.. B99 D99 E99 J99 F99 I98 K99 
7 7 0	VV.CDE..BCDEAABCFIH.B.FIHJNNF..J.KK. B99 D99 E99 J99 F99 I98 K98 
7 7 0	VV.CDE..BCDEAABCFIH.B.FIHJNNF..J..KK B99 D99 E99 J99 F99 I98 K97 
7 7 0	VV.CD...BCDEAABCFE..B.FIHJNNFIHJKK.. B99 D99 H99 J99 F99 I99 K99 
7 7 0	VV.CD...BCDEAABCFE..B.FIHJNNFIHJ.KK. B99 D99 H99 J99 F99 I99 K98 
7 7 0	VV.CD...BCDEAABCFE..B.FIHJNNFIHJ..KK B99 D99 H99 J99 F99 I99 K97 
7 7 0	VVB.D...BCD.AABCFE...CFEHJNNFIHJKK.I C99 D99 E99 H99 J99 F99 K99 
7 7 0	VVB.D...BCD.AABCFE...CFEHJNNFIHJ.KKI C99 D99 E99 H99 J99 F99 K98 
7 7 0	VVB.DE..BCDEAABCF..J.CFIHJNNFIH.KK.. C99 D99 E99 H99 F99 I99 K99 
7 7 0	VVB.DE..BCDEAABCF..J.CFIHJNNFIH..KK. C99 D99 E99 H99 F99 I99 K98 
7 7 0	VVB.DE..BCDEAABCF..J.CFIHJNNFIH...KK C99 D99 E99 H99 F99 I99 K97 
7 7 0	VVB.DE..BCDEAABCFI.J.CFIHJNNF.H.KK.. C99 D99 E99 H99 F99 I98 K99 
7 7 0	VVB.DE..BCDEAABCFI.J.CFIHJNNF.H..KK. C99 D99 E99 H99 F99 I98 K98 
7 7 0	VVB.DE..BCDEAABCFI.J.CFIHJNNF.H...KK C99 D99 E99 H99 F99 I98 K97 
7 7 0	VVB.DE..BCDEAABCF....CF.HJNNFIHJKK.I C99 D99 E99 H99 J99 F99 K99 
7 7 0	VVB.DE..BCDEAABCF....CF.HJNNFIHJ.KKI C99 D99 E99 H99 J99 F99 K98 
7 7 0	VVB.DE..BCDEAABC.....CFIHJNNFIHJKKF. C99 D99 E99 H99 J99 I99 K99 
7 7 0	VVB.DE..BCDEAABC.I...CFIHJNNF.HJKKF. C99 D99 E99 H99 J99 I98 K99 
7 7 0	VVB.DE..BCDEAABCF.H..CFIHJNNFI.JKK.. C99 D99 E99 J99 F99 I99 K99 
7 7 0	VVB.DE..BCDEAABCF.H..CFIHJNNFI.J.KK. C99 D99 E99 J99 F99 I99 K98 
7 7 0	VVB.DE..BCDEAABCF.H..CFIHJNNFI.J..KK C99 D99 E99 J99 F99 I99 K97 
7 7 0	VVB.DE..BCDEAABCFIH..CFIHJNNF..JKK.. C99 D99 E99 J99 F99 I98 K99 
7 7 0	VVB.DE..BCDEAABCFIH..CFIHJNNF..J.KK. C99 D99 E99 J99 F99 I98 K98 
7 7 0	VVB.DE..BCDEAABCFIH..CFIHJNNF..J..KK C99 D99 E99 J99 F99 I98 K97 
7 7 0	VVB.D...BCDEAABCFE...CFIHJNNFIHJKK.. C99 D99 H99 J99 F99 I99 K99 
7 7 0	VVB.D...BCDEAABCFE...CFIHJNNFIHJ.KK. C99 D99 H99 J99 F99 I99 K98 
7 7 0	VVB.D...BCDEAABCFE...CFIHJNNFIHJ..KK C99 D99 H99 J99 F99 I99 K97 
7 7 0	VVBCDE..BCDEAABCF.....FIHJNNFIHJKK.. D99 E99 H99 J99 F99 I99 K99 
7 7 0	VVBCDE..BCDEAABCF.....FIHJNNFIHJ.KK. D99 E99 H99 J99 F99 I99 K98 
7 7 0	VVBCDE..BCDEAABCF.....FIHJNNFIHJ..KK D99 E99 H99 J99 F99 I99 K97 
7 7 0	VVBCDE..BCDEAABCFI....FIHJNNF.HJKK.. D99 E99 H99 J99 F99 I98 K99 
7 7 0	VVBCDE..BCDEAABCFI....FIHJNNF.HJ.KK. D99 E99 H99 J99 F99 I98 K98 
7 7 0	VVBCDE..BCDEAABCFI....FIHJNNF.HJ..KK D99 E99 H99 J99 F99 I98 K97 
8 8 0	.VV.D...BCD.AABCFE.JBCFEHJNNFIH.KK.I V99 B99 C99 D99 E99 H99 F99 K99 
8 8 0	.VV.D...BCD.AABCFE.JBCFEHJNNFIH..KKI V99 B99 C99 D99 E99 H99 F99 K98 
8 8 0	.VV.D...BCD.AABC.E..BCFEHJNNFIHJKKFI V99 B99 C99 D99 E99 H99 J99 K99 
8 8 0	.VV.D...BCD.AABCFEH.BCFEHJNNFI.JKK.I V99 B99 C99 D99 E99 J99 F99 K99 
8 8 0	.VV.D...BCD.AABCFEH.BCFEHJNNFI.J.KKI V99 B99 C99 D99 E99 J99 F99 K98 
8 8 0	.VV.DE..BCDEAABCF..JBCFIHJNNFIHKK... V99 B99 C99 D99 E99 H99 F99 I99 
8 8 0	.VV.DE..BCDEAABCFI.JBCFIHJNNF.HKK... V99 B99 C99 D99 E99 H99 F99 I98 
8 8 0	.VV.DE..BCDEAABCF..JBCF.HJNNFIH.KK.I V99 B99 C99 D99 E99 H99 F99 K99 
8 8 0	.VV.DE..BCDEAABCF..JBCF.HJNNFIH..KKI V99 B99 C99 D99 E99 H99 F99 K98 
8 8 0	.VV.DE..BCDEAABC...JBCFIHJNNFIH.KKF. V99 B99 C99 D99 E99 H99 I99 K99 
8 8 0	.VV.DE..BCDEAABC.I.JBCFIHJNNF.H.KKF. V99 B99 C99 D99 E99 H99 I98 K99 
8 8 0	.VV.DE..BCDEAABC....BCF.HJNNFIHJKKFI V99 B99 C99 D99 E99 H99 J99 K99 
8 8 0	.VV.DE..BCDEAABCF.HJBCFIHJNNFIKK.... V99 B99 C99 D99 E99 F99 I99 K99 
8 8 0	.VV.DE..BCDEAABCF.HJBCFIHJNNFI..KK.. V99 B99 C99 D99 E99 F99 I99 K99 
8 8 0	.VV.DE..BCDEAABCF.HJBCFIHJNNFI...KK. V99 B99 C99 D99 E99 F99 I99 K98 
8 8 0	.VV.DE..BCDEAABCF.HJBCFIHJNNFI....KK V99 B99 C99 D99 E99 F99 I99 K97 
8 8 0	.VV.DE..BCDEAABCFIHJBCFIHJNNF.KK.... V99 B99 C99 D99 E99 F99 I98 K99 
8 8 0	.VV.DE..BCDEAABCFIHJBCFIHJNNF...KK.. V99 B99 C99 D99 E99 F99 I98 K99 
8 8 0	.VV.DE..BCDEAABCFIHJBCFIHJNNF....KK. V99 B99 C99 D99 E99 F99 I98 K98 
8 8 0	.VV.DE..BCDEAABCFIHJBCFIHJNNF.....KK V99 B99 C99 D99 E99 F99 I98 K97 
8 8 0	.VV.DE..BCDEAABCF.H.BCF.HJNNFI.JKK.I V99 B99 C99 D99 E99 J99 F99 K99 
8 8 0	.VV.DE..BCDEAABCF.H.BCF.HJNNFI.J.KKI V99 B99 C99 D99 E99 J99 F99 K98 
8 8 0	.VV.DE..BCDEAABC..H.BCFIHJNNFI.JKKF. V99 B99 C99 D99 E99 J99 I99 K99 
8 8 0	.VV.DE..BCDEAABC.IH.BCFIHJNNF..JKKF. V99 B99 C99 D99 E99 J99 I98 K99 
8 8 0	.VV.D...BCDEAABCFE.JBCFIHJNNFIH.KK.. V99 B99 C99 D99 H99 F99 I99 K99 
8 8 0	.VV.D...BCDEAABCFE.JBCFIHJNNFIH..KK. V99 B99 C99 D99 H99 F99 I99 K98 
8 8 0	.VV.D...BCDEAABCFE.JBCFIHJNNFIH...KK V99 B99 C99 D99 H99 F99 I99 K97 
8 8 0	.VV.D...BCDEAABCFE..BCF.HJNNFIHJKK.I V99 B99 C99 D99 H99 J99 F99 K99 
8 8 0	.VV.D...BCDEAABCFE..BCF.HJNNFIHJ.KKI V99 B99 C99 D99 H99 J99 F99 K98 
8 8 0	.VV.D...BCDEAABC.E..BCFIHJNNFIHJKKF. V99 B99 C99 D99 H99 J99 I99 K99 
8 8 0	.VV.D...BCDEAABCFEH.BCFIHJNNFI.JKK.. V99 B99 C99 D99 J99 F99 I99 K99 
8 8 0	.VV.D...BCDEAABCFEH.BCFIHJNNFI.J.KK. V99 B99 C99 D99 J99 F99 I99 K98 
8 8 0	.VV.D...BCDEAABCFEH.BCFIHJNNFI.J..KK V99 B99 C99 D99 J99 F99 I99 K97 
8 8 0	.VV..E..BCDEAABCD...BCFIHJNNFIHJKKF. V99 B99 C99 E99 H99 J99 I99 K99 
8 8 0	.VV..E..BCDEAABCDI..BCFIHJNNF.HJKKF. V99 B99 C99 E99 H99 J99 I98 K99 
8 8 0	.VVCD...BCD.AABCFE..B.FEHJNNFIHJKK.I V99 B99 D99 E99 H99 J99 F99 K99 
8 8 0	.VVCD...BCD.AABCFE..B.FEHJNNFIHJ.KKI V99 B99 D99 E99 H99 J99 F99 K98 
8 8 0	.VVCDE..BCDEAABCF..JB.FIHJNNFIH.KK.. V99 B99 D99 E99 H99 F99 I99 K99 
8 8 0	.VVCDE..BCDEAABCF..JB.FIHJNNFIH..KK. V99 B99 D99 E99 H99 F99 I99 K98 
8 8 0	.VVCDE..BCDEAABCF..JB.FIHJNNFIH...KK V99 B99 D99 E99 H99 F99 I99 K97 
8 8 0	.VVCDE..BCDEAABCFI.JB.FIHJNNF.H.KK.. V99 B99 D99 E99 H99 F99 I98 K99 
8 8 0	.VVCDE..BCDEAABCFI.JB.FIHJNNF.H..KK. V99 B99 D99 E99 H99 F99 I98 K98 
8 8 0	.VVCDE..BCDEAABCFI.JB.FIHJNNF.H...KK V99 B99 D99 E99 H99 F99 I98 K97 
8 8 0	.VVCDE..BCDEAABCF...B.F.HJNNFIHJKK.I V99 B99 D99 E99 H99 J99 F99 K99 
8 8 0	.VVCDE..BCDEAABCF...B.F.HJNNFIHJ.KKI V99 B99 D99 E99 H99 J99 F99 K98 
8 8 0	.VVCDE..BCDEAABC....B.FIHJNNFIHJKKF. V99 B99 D99 E99 H99 J99 I99 K99 
8 8 0	.VVCDE..BCDEAABC.I..B.FIHJNNF.HJKKF. V99 B99 D99 E99 H99 J99 I98 K99 
8 8 0	.VVCDE..BCDEAABCF.H.B.FIHJNNFI.JKK.. V99 B99 D99 E99 J99 F99 I99 K99 
8 8 0	.VVCDE..BCDEAABCF.H.B.FIHJNNFI.J.KK. V99 B99 D99 E99 J99 F99 I99 K98 
8 8 0	.VVCDE..BCDEAABCF.H.B.FIHJNNFI.J..KK V99 B99 D99 E99 J99 F99 I99 K97 
8 8 0	.VVCDE..BCDEAABCFIH.B.FIHJNNF..JKK.. V99 B99 D99 E99 J99 F99 I98 K99 
8 8 0	.VVCDE..BCDEAABCFIH.B.FIHJNNF..J.KK. V99 B99 D99 E99 J99 F99 I98 K98 
8 8 0	.VVCDE..BCDEAABCFIH.B.FIHJNNF..J..KK V99 B99 D99 E99 J99 F99 I98 K97 
8 8 0	.VVCD...BCDEAABCFE..B.FIHJNNFIHJKK.. V99 B99 D99 H99 J99 F99 I99 K99 
8 8 0	.VVCD...BCDEAABCFE..B.FIHJNNFIHJ.KK. V99 B99 D99 H99 J99 F99 I99 K98 
8 8 0	.VVCD...BCDEAABCFE..B.FIHJNNFIHJ..KK V99 B99 D99 H99 J99 F99 I99 K97 
8 8 0	..VVD...BCD.AABCFE.JBCFEHJNNFIH.KK.I V98 B99 C99 D99 E99 H99 F99 K99 
8 8 0	..VVD...BCD.AABCFE.JBCFEHJNNFIH..KKI V98 B99 C99 D99 E99 H99 F99 K98 
8 8 0	..VVD...BCD.AABC.E..BCFEHJNNFIHJKKFI V98 B99 C99 D99 E99 H99 J99 K99 
8 8 0	..VVD...BCD.AABCFEH.BCFEHJNNFI.JKK.I V98 B99 C99 D99 E99 J99 F99 K99 
8 8 0	..VVD...BCD.AABCFEH.BCFEHJNNFI.J.KKI V98 B99 C99 D99 E99 J99 F99 K98 
8 8 0	..VVDE..BCDEAABCF..JBCFIHJNNFIHKK... V98 B99 C99 D99 E99 H99 F99 I99 
8 8 0	..VVDE..BCDEAABCFI.JBCFIHJNNF.HKK... V98 B99 C99 D99 E99 H99 F99 I98 
8 8 0	..VVDE..BCDEAABCF..JBCF.HJNNFIH.KK.I V98 B99 C99 D99 E99 H99 F99 K99 
8 8 0	..VVDE..BCDEAABCF..JBCF.HJNNFIH..KKI V98 B99 C99 D99 E99 H99 F99 K98 
8 8 0	..VVDE..BCDEAABC...JBCFIHJNNFIH.KKF. V98 B99 C99 D99 E99 H99 I99 K99 
8 8 0	..VVDE..BCDEAABC.I.JBCFIHJNNF.H.KKF. V98 B99 C99 D99 E99 H99 I98 K99 
8 8 0	..VVDE..BCDEAABC....BCF.HJNNFIHJKKFI V98 B99 C99 D99 E99 H99 J99 K99 
8 8 0	..VVDE..BCDEAABCF.HJBCFIHJNNFIKK.... V98 B99 C99 D99 E99 F99 I99 K99 
8 8 0	..VVDE..BCDEAABCF.HJBCFIHJNNFI..KK.. V98 B99 C99 D99 E99 F99 I99 K99 
8 8 0	..VVDE..BCDEAABCF.HJBCFIHJNNFI...KK. V98 B99 C99 D99 E99 F99 I99 K98 
8 8 0	..VVDE..BCDEAABCF.HJBCFIHJNNFI....KK V98 B99 C99 D99 E99 F99 I99 K97 
8 8 0	..VVDE..BCDEAABCFIHJBCFIHJNNF.KK.... V98 B99 C99 D99 E99 F99 I98 K99 
8 8 0	..VVDE..BCDEAABCFIHJBCFIHJNNF...KK.. V98 B99 C99 D99 E99 F99 I98 K99 
8 8 0	..VVDE..BCDEAABCFIHJBCFIHJNNF....KK. V98 B99 C99 D99 E99 F99 I98 K98 
8 8 0	..VVDE..BCDEAABCFIHJBCFIHJNNF.....KK V98 B99 C99 D99 E99 F99 I98 K97 
8 8 0	..VVDE..BCDEAABCF.H.BCF.HJNNFI.JKK.I V98 B99 C99 D99 E99 J99 F99 K99 
8 8 0	..VVDE..BCDEAABCF.H.BCF.HJNNFI.J.KKI V98 B99 C99 D99 E99 J99 F99 K98 
8 8 0	..VVDE..BCDEAABC..H.BCFIHJNNFI.JKKF. V98 B99 C99 D99 E99 J99 I99 K99 
8 8 0	..VVDE..BCDEAABC.IH.BCFIHJNNF..JKKF. V98 B99 C99 D99 E99 J99 I98 K99 
8 8 0	..VVD...BCDEAABCFE.JBCFIHJNNFIH.KK.. V98 B99 C99 D99 H99 F99 I99 K99 
8 8 0	..VVD...BCDEAABCFE.JBCFIHJNNFIH..KK. V98 B99 C99 D99 H99 F99 I99 K98 
8 8 0	..VVD...BCDEAABCFE.JBCFIHJNNFIH...KK V98 B99 C99 D99 H99 F99 I99 K97 
8 8 0	..VVD...BCDEAABCFE..BCF.HJNNFIHJKK.I V98 B99 C99 D99 H99 J99 F99 K99 
8 8 0	..VVD...BCDEAABCFE..BCF.HJNNFIHJ.KKI V98 B99 C99 D99 H99 J99 F99 K98 
8 8 0	..VVD...BCDEAABC.E..BCFIHJNNFIHJKKF. V98 B99 C99 D99 H99 J99 I99 K99 
8 8 0	..VVD...BCDEAABCFEH.BCFIHJNNFI.JKK.. V98 B99 C99 D99 J99 F99 I99 K99 
8 8 0	..VVD...BCDEAABCFEH.BCFIHJNNFI.J.KK. V98 B99 C99 D99 J99 F99 I99 K98 
8 8 0	..VVD...BCDEAABCFEH.BCFIHJNNFI.J..KK V98 B99 C99 D99 J99 F99 I99 K97 
8 8 0	..VV.E..BCDEAABCD...BCFIHJNNFIHJKKF. V98 B99 C99 E99 H99 J99 I99 K99 
8 8 0	..VV.E..BCDEAABCDI..BCFIHJNNF.HJKKF. V98 B99 C99 E99 H99 J99 I98 K99 
8 8 0	..BVV...BCD.AABCDE...CFEHJNNFIHJKKFI V97 B98 C99 E99 H99 J99 K99 
8 8 0	..BVVE..BCDEAABCD..J.CFIHJNNFIH.KKF. V97 B98 C99 E99 H99 I99 K99 
8 8 0	..BVVE..BCDEAABCDI.J.CFIHJNNF.H.KKF. V97 B98 C99 E99 H99 I98 K99 
8 8 0	..BVVE..BCDEAABCD....CF.HJNNFIHJKKFI V97 B98 C99 E99 H99 J99 K99 
8 8 0	..BVVE..BCDEAABCD.H..CFIHJNNFI.JKKF. V97 B98 C99 E99 J99 I99 K99 
8 8 0	..BVVE..BCDEAABCDIH..CFIHJNNF..JKKF. V97 B98 C99 E99 J99 I98 K99 
8 8 0	..BVV...BCDEAABCDE...CFIHJNNFIHJKKF. V97 B98 C99 H99 J99 I99 K99 
8 8 0	...VVE..BCDEAABCD...BCFIHJNNFIHJKKF. V97 B99 C99 E99 H99 J99 I99 K99 
8 8 0	...VVE..BCDEAABCDI..BCFIHJNNF.HJKKF. V97 B99 C99 E99 H99 J99 I98 K99 
8 8 0	..BCVV..BCD.AABCDE.J..FEHJNNFIH.KKFI V96 B98 C98 E99 H99 K99 
8 8 0	..BCVV..BCD.AABCDEH...FEHJNNFI.JKKFI V96 B98 C98 E99 J99 K99 
8 8 0	..BCVV..BCDEAABCDE.J..FIHJNNFIH.KKF. V96 B98 C98 H99 I99 K99 
8 8 0	..BCVV..BCDEAABCDE....F.HJNNFIHJKKFI V96 B98 C98 H99 J99 K99 
8 8 0	..BCVV..BCDEAABCDEH...FIHJNNFI.JKKF. V96 B98 C98 J99 I99 K99 
8 8 0	..B.VV..BCD.AABCDE...CFEHJNNFIHJKKFI V96 B98 C99 E99 H99 J99 K99 
8 8 0	..B.VV..BCDEAABCDE...CFIHJNNFIHJKKF. V96 B98 C99 H99 J99 I99 K99 
8 8 0	...CVV..BCD.AABCDE..B.FEHJNNFIHJKKFI V96 B99 C98 E99 H99 J99 K99 
8 8 0	...CVV..BCDEAABCDE..B.FIHJNNFIHJKKF. V96 B99 C98 H99 J99 I99 K99 
8 8 0	VV..D...BCD.AABCFE..BCFEHJNNFIHJKK.I B99 C99 D99 E99 H99 J99 F99 K99 
8 8 0	VV..D...BCD.AABCFE..BCFEHJNNFIHJ.KKI B99 C99 D99 E99 H99 J99 F99 K98 
8 8 0	VV..DE..BCDEAABCF..JBCFIHJNNFIH.KK.. B99 C99 D99 E99 H99 F99 I99 K99 
8 8 0	VV..DE..BCDEAABCF..JBCFIHJNNFIH..KK. B99 C99 D99 E99 H99 F99 I99 K98 
8 8 0	VV..DE..BCDEAABCF..JBCFIHJNNFIH...KK B99 C99 D99 E99 H99 F99 I99 K97 
8 8 0	VV..DE..BCDEAABCFI.JBCFIHJNNF.H.KK.. B99 C99 D99 E99 H99 F99 I98 K99 
8 8 0	VV..DE..BCDEAABCFI.JBCFIHJNNF.H..KK. B99 C99 D99 E99 H99 F99 I98 K98 
8 8 0	VV..DE..BCDEAABCFI.JBCFIHJNNF.H...KK B99 C99 D99 E99 H99 F99 I98 K97 
8 8 0	VV..DE..BCDEAABCF...BCF.HJNNFIHJKK.I B99 C99 D99 E99 H99 J99 F99 K99 
8 8 0	VV..DE..BCDEAABCF...BCF.HJNNFIHJ.KKI B99 C99 D99 E99 H99 J99 F99 K98 
8 8 0	VV..DE..BCDEAABC....BCFIHJNNFIHJKKF. B99 C99 D99 E99 H99 J99 I99 K99 
8 8 0	VV..DE..BCDEAABC.I..BCFIHJNNF.HJKKF. B99 C99 D99 E99 H99 J99 I98 K99 
8 8 0	VV..DE..BCDEAABCF.H.BCFIHJNNFI.JKK.. B99 C99 D99 E99 J99 F99 I99 K99 
8 8 0	VV..DE..BCDEAABCF.H.BCFIHJNNFI.J.KK. B99 C99 D99 E99 J99 F99 I99 K98 
8 8 0	VV..DE..BCDEAABCF.H.BCFIHJNNFI.J..KK B99 C99 D99 E99 J99 F99 I99 K97 
8 8 0	VV..DE..BCDEAABCFIH.BCFIHJNNF..JKK.. B99 C99 D99 E99 J99 F99 I98 K99 
8 8 0	VV..DE..BCDEAABCFIH.BCFIHJNNF..J.KK. B99 C99 D99 E99 J99 F99 I98 K98 
8 8 0	VV..DE..BCDEAABCFIH.BCFIHJNNF..J..KK B99 C99 D99 E99 J99 F99 I98 K97 
8 8 0	VV..D...BCDEAABCFE..BCFIHJNNFIHJKK.. B99 C99 D99 H99 J99 F99 I99 K99 
8 8 0	VV..D...BCDEAABCFE..BCFIHJNNFIHJ.KK. B99 C99 D99 H99 J99 F99 I99 K98 
8 8 0	VV..D...BCDEAABCFE..BCFIHJNNFIHJ..KK B99 C99 D99 H99 J99 F99 I99 K97 
8 8 0	VV.CDE..BCDEAABCF...B.FIHJNNFIHJKK.. B99 D99 E99 H99 J99 F99 I99 K99 
8 8 0	VV.CDE..BCDEAABCF...B.FIHJNNFIHJ.KK. B99 D99 E99 H99 J99 F99 I99 K98 
8 8 0	VV.CDE..BCDEAABCF...B.FIHJNNFIHJ..KK B99 D99 E99 H99 J99 F99 I99 K97 
8 8 0	VV.CDE..BCDEAABCFI..B.FIHJNNF.HJKK.. B99 D99 E99 H99 J99 F99 I98 K99 
8 8 0	VV.CDE..BCDEAABCFI..B.FIHJNNF.HJ.KK. B99 D99 E99 H99 J99 F99 I98 K98 
8 8 0	VV.CDE..BCDEAABCFI..B.FIHJNNF.HJ..KK B99 D99 E99 H99 J99 F99 I98 K97 
8 8 0	VVB.DE..BCDEAABCF....CFIHJNNFIHJKK.. C99 D99 E99 H99 J99 F99 I99 K99 
8 8 0	VVB.DE..BCDEAABCF....CFIHJNNFIHJ.KK. C99 D99 E99 H99 J99 F99 I99 K98 
8 8 0	VVB.DE..BCDEAABCF....CFIHJNNFIHJ..KK C99 D99 E99 H99 J99 F99 I99 K97 
8 8 0	VVB.DE..BCDEAABCFI...CFIHJNNF.HJKK.. C99 D99 E99 H99 J99 F99 I98 K99 
8 8 0	VVB.DE..BCDEAABCFI...CFIHJNNF.HJ.KK. C99 D99 E99 H99 J99 F99 I98 K98 
8 8 0	VVB.DE..BCDEAABCFI...CFIHJNNF.HJ..KK C99 D99 E99 H99 J99 F99 I98 K97 
9 9 0	.VV.D...BCD.AABCFE..BCFEHJNNFIHJKK.I V99 B99 C99 D99 E99 H99 J99 F99 K99 
9 9 0	.VV.D...BCD.AABCFE..BCFEHJNNFIHJ.KKI V99 B99 C99 D99 E99 H99 J99 F99 K98 
9 9 0	.VV.DE..BCDEAABCF..JBCFIHJNNFIH.KK.. V99 B99 C99 D99 E99 H99 F99 I99 K99 
9 9 0	.VV.DE..BCDEAABCF..JBCFIHJNNFIH..KK. V99 B99 C99 D99 E99 H99 F99 I99 K98 
9 9 0	.VV.DE..BCDEAABCF..JBCFIHJNNFIH...KK V99 B99 C99 D99 E99 H99 F99 I99 K97 
9 9 0	.VV.DE..BCDEAABCFI.JBCFIHJNNF.H.KK.. V99 B99 C99 D99 E99 H99 F99 I98 K99 
9 9 0	.VV.DE..BCDEAABCFI.JBCFIHJNNF.H..KK. V99 B99 C99 D99 E99 H99 F99 I98 K98 
9 9 0	.VV.DE..BCDEAABCFI.JBCFIHJNNF.H...KK V99 B99 C99 D99 E99 H99 F99 I98 K97 
9 9 0	.VV.DE..BCDEAABCF...BCF.HJNNFIHJKK.I V99 B99 C99 D99 E99 H99 J99 F99 K99 
9 9 0	.VV.DE..BCDEAABCF...BCF.HJNNFIHJ.KKI V99 B99 C99 D99 E99 H99 J99 F99 K98 
9 9 0	.VV.DE..BCDEAABC....BCFIHJNNFIHJKKF. V99 B99 C99 D99 E99 H99 J99 I99 K99 
9 9 0	.VV.DE..BCDEAABC.I..BCFIHJNNF.HJKKF. V99 B99 C99 D99 E99 H99 J99 I98 K99 
9 9 0	.VV.DE..BCDEAABCF.H.BCFIHJNNFI.JKK.. V99 B99 C99 D99 E99 J99 F99 I99 K99 
9 9 0	.VV.DE..BCDEAABCF.H.BCFIHJNNFI.J.KK. V99 B99 C99 D99 E99 J99 F99 I99 K98 
9 9 0	.VV.DE..BCDEAABCF.H.BCFIHJNNFI.J..KK V99 B99 C99 D99 E99 J99 F99 I99 K97 
9 9 0	.VV.DE..BCDEAABCFIH.BCFIHJNNF..JKK.. V99 B99 C99 D99 E99 J99 F99 I98 K99 
9 9 0	.VV.DE..BCDEAABCFIH.BCFIHJNNF..J.KK. V99 B99 C99 D99 E99 J99 F99 I98 K98 
9 9 0	.VV.DE..BCDEAABCFIH.BCFIHJNNF..J..KK V99 B99 C99 D99 E99 J99 F99 I98 K97 
9 9 0	.VV.D...BCDEAABCFE..BCFIHJNNFIHJKK.. V99 B99 C99 D99 H99 J99 F99 I99 K99 
9 9 0	.VV.D...BCDEAABCFE..BCFIHJNNFIHJ.KK. V99 B99 C99 D99 H99 J99 F99 I99 K98 
9 9 0	.VV.D...BCDEAABCFE..BCFIHJNNFIHJ..KK V99 B99 C99 D99 H99 J99 F99 I99 K97 
9 9 0	.VVCDE..BCDEAABCF...B.FIHJNNFIHJKK.. V99 B99 D99 E99 H99 J99 F99 I99 K99 
9 9 0	.VVCDE..BCDEAABCF...B.FIHJNNFIHJ.KK. V99 B99 D99 E99 H99 J99 F99 I99 K98 
9 9 0	.VVCDE..BCDEAABCF...B.FIHJNNFIHJ..KK V99 B99 D99 E99 H99 J99 F99 I99 K97 
9 9 0	.VVCDE..BCDEAABCFI..B.FIHJNNF.HJKK.. V99 B99 D99 E99 H99 J99 F99 I98 K99 
9 9 0	.VVCDE..BCDEAABCFI..B.FIHJNNF.HJ.KK. V99 B99 D99 E99 H99 J99 F99 I98 K98 
