0 0 0	.B....SB.CDESAACDEHHHGDE..VG....VWW. 
5 5 0	.B.C..SB.C.ESAA.DE.HHHDE..VGD...VGWW C99 D99 H99 G99 W99 
5 5 0	...CD.SB.CD.SBAADEHHHG.E..VG.E..VWW. B99 C99 D99 A99 E99 
5 5 0	.B.CD.SB.CD.S.AADEHHHG.E..VG.E..V.WW C99 D99 E99 A99 W99 
5 5 0	.B.CD.SB.CD.SAAGDEHHHG.E..V..E..V.WW C99 D99 E99 G99 W99 
5 5 0	.B.CD.SB.CD.SAA.DEHHH..E..VG.E..VGWW C99 D99 E99 G99 W99 
5 5 0	...CD.SB.CD.SBAAD.HHHG.E..VG.E..VWWE B99 C99 D99 A99 E98 
5 5 0	...CDESB.CDESBAADEHHHG....VG....VWW. B99 C99 D99 E99 A99 
5 5 0	.B.CDESB.CDES.AADEHHHG....VG....V.WW C99 D99 E99 A99 W99 
5 5 0	.B.CDESB.CDESAAGDEHHHG....V.....V.WW C99 D99 E99 G99 W99 
5 5 0	.B.CDESB.CDESAA.DEHHH.....VG....VGWW C99 D99 E99 G99 W99 
5 5 0	...CD.SB.CDESBAADEHHHG.E..VG....V.WW B99 C99 D99 A99 W99 
5 5 0	.B.CD.SB.CDES.AADEHHH..E..VG....VGWW C99 D99 A99 G99 W99 
5 5 0	.B.CD.SB.CDESAA.DE.HHH.E..VG....VGWW C99 D99 H99 G99 W99 
5 5 0	.B.CD.SB.CDESAA.DE..HHHE..VG....VGWW C99 D99 H98 G99 W99 
5 5 0	...C..SB.CD.SBAADEHHHGDE..VG.E..V.WW B99 C99 A99 E99 W99 
5 5 0	.B.C..SB.CD.S.AADEHHH.DE..VG.E..VGWW C99 E99 A99 G99 W99 
5 5 0	.B.C..SB.CD.SAA.DE.HHHDE..VG.E..VGWW C99 E99 H99 G99 W99 
5 5 0	...C.ESB.CDESBAADEHHHGD...VG....V.WW B99 C99 E99 A99 W99 
5 5 0	.B.C.ESB.CDES.AADEHHH.D...VG....VGWW C99 E99 A99 G99 W99 
5 5 0	.B.C.ESB.CDESAA.DE.HHHD...VG....VGWW C99 E99 H99 G99 W99 
5 5 0	...C..SB.CDESBAADEHHH.DE..VG....VGWW B99 C99 A99 G99 W99 
5 5 0	.B.C..SB.CDES.AADE.HHHDE..VG....VGWW C99 A99 H99 G99 W99 
5 5 0	.B.C...B.CDESAA.DESHHHDE..VG....VGWW S99 C99 H99 G99 W99 
5 5 0	.B.C...B.CDE.AA.DESHHHDES.VG....VGWW S98 C99 H99 G99 W99 
5 5 0	.B.C...B.CDE.AA.DE.HHHDES.VG..S.VGWW S97 C99 H99 G99 W99 
5 5 0	.B....SB....SAACDEHHHCDE..VGDE..VGWW C99 D99 E99 G99 W99 
5 5 0	.B....SB.C..SAACDE.HHHDE..VGDE..VGWW D99 E99 H99 G99 W99 
5 5 0	.B...ESB...ESAACDEHHHCD...VGD...VGWW C99 D99 E99 G99 W99 
5 5 0	.B...ESB.C.ESAACDE.HHHD...VGD...VGWW D99 E99 H99 G99 W99 
5 5 0	.B.....B.C.ESAACDESHHHDE..VGD...VGWW S99 D99 H99 G99 W99 
5 5 0	.B.....B.C.E.AACDESHHHDES.VGD...VGWW S98 D99 H99 G99 W99 
5 5 0	.B.....B.C.E.AACDE.HHHDES.VGD.S.VGWW S97 D99 H99 G99 W99 
5 5 0	.B..D.SB..D.SAACDEHHHC.E..VG.E..VGWW C99 D99 E99 G99 W99 
5 5 0	.B..D.SB.CD.SAACDE.HHH.E..VG.E..VGWW D99 E99 H99 G99 W99 
5 5 0	.B..D.SB.CD.SAACDE..HHHE..VG.E..VGWW D99 E99 H98 G99 W99 
5 5 0	.B..DESB..DESAACDEHHHC....VG....VGWW C99 D99 E99 G99 W99 
5 5 0	.B..DESB.CDESAACDE.HHH....VG....VGWW D99 E99 H99 G99 W99 
5 5 0	.B..DESB.CDESAACDE..HHH...VG....VGWW D99 E99 H98 G99 W99 
5 5 0	.B..DESB.CDESAACDE...HHH..VG....VGWW D99 E99 H97 G99 W99 
5 5 0	.B..D..B.CDESAACDESHHH.E..VG....VGWW S99 D99 H99 G99 W99 
5 5 0	.B..D..B.CDE.AACDESHHH.ES.VG....VGWW S98 D99 H99 G99 W99 
5 5 0	.B..D..B.CDE.AACDE.HHH.ES.VG..S.VGWW S97 D99 H99 G99 W99 
5 5 0	.B..D..B.CDESAACDES.HHHE..VG....VGWW S99 D99 H98 G99 W99 
5 5 0	.B..D..B.CDE.AACDES.HHHES.VG....VGWW S98 D99 H98 G99 W99 
5 5 0	.B..D..B.CDE.AACDE..HHHES.VG..S.VGWW S97 D99 H98 G99 W99 
5 5 0	.B.....B.CD.SAACDESHHHDE..VG.E..VGWW S99 E99 H99 G99 W99 
5 5 0	.B.....B.CD..AACDESHHHDES.VG.E..VGWW S98 E99 H99 G99 W99 
5 5 0	.B.....B.CD..AACDE.HHHDES.VG.ES.VGWW S97 E99 H99 G99 W99 
5 5 0	.B...E.B.CDESAACDESHHHD...VG....VGWW S99 E99 H99 G99 W99 
5 5 0	.B...E.B.CDE.AACDESHHHD.S.VG....VGWW S98 E99 H99 G99 W99 
5 5 0	.B...E.B.CDE.AACDE.HHHD.S.VG..S.VGWW S97 E99 H99 G99 W99 
5 5 0	.B.....B.CDEAA.CDESHHHDES.VG....VGWW S98 A99 H99 G99 W99 
5 5 0	.B.....B.CDEAA.CDE.HHHDES.VG..S.VGWW S97 A99 H99 G99 W99 
5 5 0	.B.....B.CDE.AACDEHHH.DES.VG..S.VGWW S97 H98 G99 W99 
6 6 0	SB.C..SB.C..AA.GDEHHHGDE..V.DE..VWW. S99 C99 D99 E99 A99 G99 
6 6 0	SB.C..SB.C..AA..DEHHHGDE..VGDE..V.WW S99 C99 D99 E99 A99 W99 
6 6 0	S..C..SB.C...BAADEHHHGDE..VGDE..VWW. B99 S99 C99 D99 E99 A99 
6 6 0	SB.C..SB.C....AADEHHHGDE..VGDE..V.WW S99 C99 D99 E99 A99 W99 
6 6 0	SB.C..SB.C...AAGDEHHHGDE..V.DE..V.WW S99 C99 D99 E99 G99 W99 
6 6 0	SB.C..SB.C...AA.DEHHH.DE..VGDE..VGWW S99 C99 D99 E99 G99 W99 
6 6 0	SB.C..SB.C..AA.GD.HHHGDE..V.DE..VWWE S99 C99 D99 E98 A99 G99 
6 6 0	S..C..SB.C...BAAD.HHHGDE..VGDE..VWWE B99 S99 C99 D99 E98 A99 
6 6 0	SB.C.ESB.C.EAA.GDEHHHGD...V.D...VWW. S99 C99 D99 E99 A99 G99 
6 6 0	SB.C.ESB.C.EAA..DEHHHGD...VGD...V.WW S99 C99 D99 E99 A99 W99 
6 6 0	S..C.ESB.C.E.BAADEHHHGD...VGD...VWW. B99 S99 C99 D99 E99 A99 
6 6 0	SB.C.ESB.C.E..AADEHHHGD...VGD...V.WW S99 C99 D99 E99 A99 W99 
6 6 0	SB.C.ESB.C.E.AAGDEHHHGD...V.D...V.WW S99 C99 D99 E99 G99 W99 
6 6 0	SB.C.ESB.C.E.AA.DEHHH.D...VGD...VGWW S99 C99 D99 E99 G99 W99 
6 6 0	SB.C..SB.C.EAA.GDEHHHGDE..V.D...V.WW S99 C99 D99 A99 G99 W99 
6 6 0	SB.C..SB.C.EAA..DEHHH.DE..VGD...VGWW S99 C99 D99 A99 G99 W99 
6 6 0	S..C..SB.C.E.BAADEHHHGDE..VGD...V.WW B99 S99 C99 D99 A99 W99 
6 6 0	SB.C..SB.C.E..AADEHHH.DE..VGD...VGWW S99 C99 D99 A99 G99 W99 
6 6 0	SB.C..SB.C.E.AA.DE.HHHDE..VGD...VGWW S99 C99 D99 H99 G99 W99 
6 6 0	SB.CD.SB.CD.AA.GDEHHHG.E..V..E..VWW. S99 C99 D99 E99 A99 G99 
6 6 0	SB.CD.SB.CD.AA..DEHHHG.E..VG.E..V.WW S99 C99 D99 E99 A99 W99 
6 6 0	S..CD.SB.CD..BAADEHHHG.E..VG.E..VWW. B99 S99 C99 D99 E99 A99 
6 6 0	SB.CD.SB.CD...AADEHHHG.E..VG.E..V.WW S99 C99 D99 E99 A99 W99 
6 6 0	SB.CD.SB.CD..AAGDEHHHG.E..V..E..V.WW S99 C99 D99 E99 G99 W99 
6 6 0	SB.CD.SB.CD..AA.DEHHH..E..VG.E..VGWW S99 C99 D99 E99 G99 W99 
6 6 0	SB.CD.SB.CD.AA.GD.HHHG.E..V..E..VWWE S99 C99 D99 E98 A99 G99 
6 6 0	S..CD.SB.CD..BAAD.HHHG.E..VG.E..VWWE B99 S99 C99 D99 E98 A99 
6 6 0	SB.CDESB.CDEAA.GDEHHHG....V.....VWW. S99 C99 D99 E99 A99 G99 
6 6 0	SB.CDESB.CDEAA..DEHHHG....VG....V.WW S99 C99 D99 E99 A99 W99 
6 6 0	S..CDESB.CDE.BAADEHHHG....VG....VWW. B99 S99 C99 D99 E99 A99 
6 6 0	SB.CDESB.CDE..AADEHHHG....VG....V.WW S99 C99 D99 E99 A99 W99 
6 6 0	SB.CDESB.CDE.AAGDEHHHG....V.....V.WW S99 C99 D99 E99 G99 W99 
6 6 0	SB.CDESB.CDE.AA.DEHHH.....VG....VGWW S99 C99 D99 E99 G99 W99 
6 6 0	SB.CD.SB.CDEAA.GDEHHHG.E..V.....V.WW S99 C99 D99 A99 G99 W99 
6 6 0	SB.CD.SB.CDEAA..DEHHH..E..VG....VGWW S99 C99 D99 A99 G99 W99 
6 6 0	S..CD.SB.CDE.BAADEHHHG.E..VG....V.WW B99 S99 C99 D99 A99 W99 
6 6 0	SB.CD.SB.CDE..AADEHHH..E..VG....VGWW S99 C99 D99 A99 G99 W99 
6 6 0	SB.CD.SB.CDE.AA.DE.HHH.E..VG....VGWW S99 C99 D99 H99 G99 W99 
6 6 0	SB.CD.SB.CDE.AA.DE..HHHE..VG....VGWW S99 C99 D99 H98 G99 W99 
6 6 0	SB.C..SB.CD.AA.GDEHHHGDE..V..E..V.WW S99 C99 E99 A99 G99 W99 
6 6 0	SB.C..SB.CD.AA..DEHHH.DE..VG.E..VGWW S99 C99 E99 A99 G99 W99 
6 6 0	S..C..SB.CD..BAADEHHHGDE..VG.E..V.WW B99 S99 C99 E99 A99 W99 
6 6 0	SB.C..SB.CD...AADEHHH.DE..VG.E..VGWW S99 C99 E99 A99 G99 W99 
6 6 0	SB.C..SB.CD..AA.DE.HHHDE..VG.E..VGWW S99 C99 E99 H99 G99 W99 
6 6 0	SB.C.ESB.CDEAA.GDEHHHGD...V.....V.WW S99 C99 E99 A99 G99 W99 
6 6 0	SB.C.ESB.CDEAA..DEHHH.D...VG....VGWW S99 C99 E99 A99 G99 W99 
6 6 0	S..C.ESB.CDE.BAADEHHHGD...VG....V.WW B99 S99 C99 E99 A99 W99 
6 6 0	SB.C.ESB.CDE..AADEHHH.D...VG....VGWW S99 C99 E99 A99 G99 W99 
6 6 0	SB.C.ESB.CDE.AA.DE.HHHD...VG....VGWW S99 C99 E99 H99 G99 W99 
6 6 0	SB.C..SB.CDEAA..DE.HHHDE..VG....VGWW S99 C99 A99 H99 G99 W99 
6 6 0	S..C..SB.CDE.BAADEHHH.DE..VG....VGWW B99 S99 C99 A99 G99 W99 
6 6 0	SB.C..SB.CDE..AADE.HHHDE..VG....VGWW S99 C99 A99 H99 G99 W99 
6 6 0	SB....SB.C..AA.CDEHHH.DE..VGDE..VGWW S99 D99 E99 A99 G99 W99 
6 6 0	SB....SB.....AACDEHHHCDE..VGDE..VGWW S99 C99 D99 E99 G99 W99 
6 6 0	SB....SB.C...AACDE.HHHDE..VGDE..VGWW S99 D99 E99 H99 G99 W99 
6 6 0	SB...ESB.C.EAA.CDEHHH.D...VGD...VGWW S99 D99 E99 A99 G99 W99 
6 6 0	SB...ESB...E.AACDEHHHCD...VGD...VGWW S99 C99 D99 E99 G99 W99 
6 6 0	SB...ESB.C.E.AACDE.HHHD...VGD...VGWW S99 D99 E99 H99 G99 W99 
6 6 0	SB....SB...EAA.CDEHHHCDE..VGD...VGWW S99 C99 D99 A99 G99 W99 
6 6 0	SB....SB.C.EAA.CDE.HHHDE..VGD...VGWW S99 D99 A99 H99 G99 W99 
6 6 0	SB..D.SB.CD.AA.CDEHHH..E..VG.E..VGWW S99 D99 E99 A99 G99 W99 
6 6 0	SB..D.SB..D..AACDEHHHC.E..VG.E..VGWW S99 C99 D99 E99 G99 W99 
6 6 0	SB..D.SB.CD..AACDE.HHH.E..VG.E..VGWW S99 D99 E99 H99 G99 W99 
6 6 0	SB..D.SB.CD..AACDE..HHHE..VG.E..VGWW S99 D99 E99 H98 G99 W99 
6 6 0	SB..DESB.CDEAA.CDEHHH.....VG....VGWW S99 D99 E99 A99 G99 W99 
6 6 0	SB..DESB..DE.AACDEHHHC....VG....VGWW S99 C99 D99 E99 G99 W99 
6 6 0	SB..DESB.CDE.AACDE.HHH....VG....VGWW S99 D99 E99 H99 G99 W99 
6 6 0	SB..DESB.CDE.AACDE..HHH...VG....VGWW S99 D99 E99 H98 G99 W99 
6 6 0	SB..DESB.CDE.AACDE...HHH..VG....VGWW S99 D99 E99 H97 G99 W99 
6 6 0	SB..D.SB..DEAA.CDEHHHC.E..VG....VGWW S99 C99 D99 A99 G99 W99 
6 6 0	SB..D.SB.CDEAA.CDE.HHH.E..VG....VGWW S99 D99 A99 H99 G99 W99 
6 6 0	SB..D.SB.CDEAA.CDE..HHHE..VG....VGWW S99 D99 A99 H98 G99 W99 
6 6 0	SB....SB..D.AA.CDEHHHCDE..VG.E..VGWW S99 C99 E99 A99 G99 W99 
6 6 0	SB....SB.CD.AA.CDE.HHHDE..VG.E..VGWW S99 E99 A99 H99 G99 W99 
6 6 0	SB...ESB..DEAA.CDEHHHCD...VG....VGWW S99 C99 E99 A99 G99 W99 
6 6 0	SB...ESB.CDEAA.CDE.HHHD...VG....VGWW S99 E99 A99 H99 G99 W99 
6 6 0	...C..SB.C..SBAADEHHHGDE..VGDE..V.WW B99 C99 A99 D99 E99 W99 
6 6 0	.B.C..SB.C..S.AADEHHH.DE..VGDE..VGWW C99 D99 E99 A99 G99 W99 
6 6 0	.B.C..SB.C..SAA.DE.HHHDE..VGDE..VGWW C99 D99 E99 H99 G99 W99 
6 6 0	...C.ESB.C.ESBAADEHHHGD...VGD...V.WW B99 C99 E99 A99 D99 W99 
6 6 0	.B.C.ESB.C.ES.AADEHHH.D...VGD...VGWW C99 D99 E99 A99 G99 W99 
6 6 0	.B.C.ESB.C.ESAA.DE.HHHD...VGD...VGWW C99 D99 E99 H99 G99 W99 
6 6 0	...C..SB.C.ESBAADEHHH.DE..VGD...VGWW B99 C99 A99 D99 G99 W99 
6 6 0	.B.C..SB.C.ES.AADE.HHHDE..VGD...VGWW C99 D99 A99 H99 G99 W99 
6 6 0	.B.C...B.C.ESAA.DESHHHDE..VGD...VGWW S99 C99 D99 H99 G99 W99 
6 6 0	.B.C...B.C.E.AA.DESHHHDES.VGD...VGWW S98 C99 D99 H99 G99 W99 
6 6 0	.B.C...B.C.E.AA.DE.HHHDES.VGD.S.VGWW S97 C99 D99 H99 G99 W99 
6 6 0	...CD.SB.CD.SBAADEHHHG.E..VG.E..V.WW B99 C99 D99 A99 E99 W99 
6 6 0	.B.CD.SB.CD.S.AADEHHH..E..VG.E..VGWW C99 D99 E99 A99 G99 W99 
6 6 0	.B.CD.SB.CD.SAA.DE.HHH.E..VG.E..VGWW C99 D99 E99 H99 G99 W99 
6 6 0	.B.CD.SB.CD.SAA.DE..HHHE..VG.E..VGWW C99 D99 E99 H98 G99 W99 
6 6 0	...CDESB.CDESBAADEHHHG....VG....V.WW B99 C99 D99 E99 A99 W99 
6 6 0	.B.CDESB.CDES.AADEHHH.....VG....VGWW C99 D99 E99 A99 G99 W99 
6 6 0	.B.CDESB.CDESAA.DE.HHH....VG....VGWW C99 D99 E99 H99 G99 W99 
6 6 0	.B.CDESB.CDESAA.DE..HHH...VG....VGWW C99 D99 E99 H98 G99 W99 
6 6 0	.B.CDESB.CDESAA.DE...HHH..VG....VGWW C99 D99 E99 H97 G99 W99 
6 6 0	...CD.SB.CDESBAADEHHH..E..VG....VGWW B99 C99 D99 A99 G99 W99 
6 6 0	.B.CD.SB.CDES.AADE.HHH.E..VG....VGWW C99 D99 A99 H99 G99 W99 
6 6 0	.B.CD.SB.CDES.AADE..HHHE..VG....VGWW C99 D99 A99 H98 G99 W99 
6 6 0	.B.CD..B.CDESAA.DESHHH.E..VG....VGWW S99 C99 D99 H99 G99 W99 
6 6 0	.B.CD..B.CDE.AA.DESHHH.ES.VG....VGWW S98 C99 D99 H99 G99 W99 
6 6 0	.B.CD..B.CDE.AA.DE.HHH.ES.VG..S.VGWW S97 C99 D99 H99 G99 W99 
6 6 0	.B.CD..B.CDESAA.DES.HHHE..VG....VGWW S99 C99 D99 H98 G99 W99 
6 6 0	.B.CD..B.CDE.AA.DES.HHHES.VG....VGWW S98 C99 D99 H98 G99 W99 
6 6 0	.B.CD..B.CDE.AA.DE..HHHES.VG..S.VGWW S97 C99 D99 H98 G99 W99 
6 6 0	...C..SB.CD.SBAADEHHH.DE..VG.E..VGWW B99 C99 A99 E99 G99 W99 
6 6 0	.B.C..SB.CD.S.AADE.HHHDE..VG.E..VGWW C99 E99 A99 H99 G99 W99 
6 6 0	.B.C...B.CD.SAA.DESHHHDE..VG.E..VGWW S99 C99 E99 H99 G99 W99 
6 6 0	.B.C...B.CD..AA.DESHHHDES.VG.E..VGWW S98 C99 E99 H99 G99 W99 
6 6 0	.B.C...B.CD..AA.DE.HHHDES.VG.ES.VGWW S97 C99 E99 H99 G99 W99 
6 6 0	...C.ESB.CDESBAADEHHH.D...VG....VGWW B99 C99 E99 A99 G99 W99 
6 6 0	.B.C.ESB.CDES.AADE.HHHD...VG....VGWW C99 E99 A99 H99 G99 W99 
6 6 0	.B.C.E.B.CDESAA.DESHHHD...VG....VGWW S99 C99 E99 H99 G99 W99 
6 6 0	.B.C.E.B.CDE.AA.DESHHHD.S.VG....VGWW S98 C99 E99 H99 G99 W99 
6 6 0	.B.C.E.B.CDE.AA.DE.HHHD.S.VG..S.VGWW S97 C99 E99 H99 G99 W99 
6 6 0	...C..SB.CDESBAADE.HHHDE..VG....VGWW B99 C99 A99 H99 G99 W99 
6 6 0	.B.C...B.CDES.AADESHHHDE..VG....VGWW S99 C99 A99 H99 G99 W99 
6 6 0	.B.C...B.CDE..AADESHHHDES.VG....VGWW S98 C99 A99 H99 G99 W99 
6 6 0	.B.C...B.CDE..AADE.HHHDES.VG..S.VGWW S97 C99 A99 H99 G99 W99 
6 6 0	.B.C...B.CDEAA..DESHHHDES.VG....VGWW S98 C99 A99 H99 G99 W99 
6 6 0	.B.C...B.CDEAA..DE.HHHDES.VG..S.VGWW S97 C99 A99 H99 G99 W99 
6 6 0	.B.C...B.CDE.AA.DEHHH.DES.VG..S.VGWW S97 C99 H98 G99 W99 
6 6 0	.B.....B.C..SAACDESHHHDE..VGDE..VGWW S99 D99 E99 H99 G99 W99 
6 6 0	.B.....B.C...AACDESHHHDES.VGDE..VGWW S98 D99 E99 H99 G99 W99 
6 6 0	.B.....B.C...AACDE.HHHDES.VGDES.VGWW S97 D99 E99 H99 G99 W99 
6 6 0	.B...E.B.C.ESAACDESHHHD...VGD...VGWW S99 D99 E99 H99 G99 W99 
6 6 0	.B...E.B.C.E.AACDESHHHD.S.VGD...VGWW S98 D99 E99 H99 G99 W99 
6 6 0	.B...E.B.C.E.AACDE.HHHD.S.VGD.S.VGWW S97 D99 E99 H99 G99 W99 
6 6 0	.B.....B.C.EAA.CDESHHHDES.VGD...VGWW S98 D99 A99 H99 G99 W99 
6 6 0	.B.....B.C.EAA.CDE.HHHDES.VGD.S.VGWW S97 D99 A99 H99 G99 W99 
6 6 0	.B.....B.C.E.AACDEHHH.DES.VGD.S.VGWW S97 D99 H98 G99 W99 
6 6 0	.B..D..B.CD.SAACDESHHH.E..VG.E..VGWW S99 D99 E99 H99 G99 W99 
6 6 0	.B..D..B.CD..AACDESHHH.ES.VG.E..VGWW S98 D99 E99 H99 G99 W99 
6 6 0	.B..D..B.CD..AACDE.HHH.ES.VG.ES.VGWW S97 D99 E99 H99 G99 W99 
6 6 0	.B..D..B.CD.SAACDES.HHHE..VG.E..VGWW S99 D99 E99 H98 G99 W99 
6 6 0	.B..D..B.CD..AACDES.HHHES.VG.E..VGWW S98 D99 E99 H98 G99 W99 
6 6 0	.B..D..B.CD..AACDE..HHHES.VG.ES.VGWW S97 D99 E99 H98 G99 W99 
6 6 0	.B..DE.B.CDESAACDESHHH....VG....VGWW S99 D99 E99 H99 G99 W99 
6 6 0	.B..DE.B.CDE.AACDESHHH..S.VG....VGWW S98 D99 E99 H99 G99 W99 
6 6 0	.B..DE.B.CDE.AACDE.HHH..S.VG..S.VGWW S97 D99 E99 H99 G99 W99 
6 6 0	.B..DE.B.CDESAACDES.HHH...VG....VGWW S99 D99 E99 H98 G99 W99 
6 6 0	.B..DE.B.CDE.AACDES.HHH.S.VG....VGWW S98 D99 E99 H98 G99 W99 
6 6 0	.B..DE.B.CDE.AACDE..HHH.S.VG..S.VGWW S97 D99 E99 H98 G99 W99 
6 6 0	.B..DE.B.CDESAACDES..HHH..VG....VGWW S99 D99 E99 H97 G99 W99 
6 6 0	.B..DE.B.CDE.AACDES..HHHS.VG....VGWW S98 D99 E99 H97 G99 W99 
6 6 0	.B..DE.B.CDE.AACDE...HHHS.VG..S.VGWW S97 D99 E99 H97 G99 W99 
6 6 0	.B..DESB.CDESAACDE..VHHH..VG.....GWW D99 E99 H97 G99 V99 W99 
6 6 0	.B..D..B.CDEAA.CDESHHH.ES.VG....VGWW S98 D99 A99 H99 G99 W99 
6 6 0	.B..D..B.CDEAA.CDE.HHH.ES.VG..S.VGWW S97 D99 A99 H99 G99 W99 
6 6 0	.B..D..B.CDE.AACDEHHH..ES.VG..S.VGWW S97 D99 H98 G99 W99 
6 6 0	.B..D..B.CDEAA.CDES.HHHES.VG....VGWW S98 D99 A99 H98 G99 W99 
6 6 0	.B..D..B.CDEAA.CDE..HHHES.VG..S.VGWW S97 D99 A99 H98 G99 W99 
6 6 0	.B.....B.CD.AA.CDESHHHDES.VG.E..VGWW S98 E99 A99 H99 G99 W99 
6 6 0	.B.....B.CD.AA.CDE.HHHDES.VG.ES.VGWW S97 E99 A99 H99 G99 W99 
6 6 0	.B.....B.CD..AACDEHHH.DES.VG.ES.VGWW S97 E99 H98 G99 W99 
6 6 0	.B...E.B.CDEAA.CDESHHHD.S.VG....VGWW S98 E99 A99 H99 G99 W99 
6 6 0	.B...E.B.CDEAA.CDE.HHHD.S.VG..S.VGWW S97 E99 A99 H99 G99 W99 
6 6 0	.B...E.B.CDE.AACDEHHH.D.S.VG..S.VGWW S97 E99 H98 G99 W99 
6 6 0	.B.....B.CDEAA.CDEHHH.DES.VG..S.VGWW S97 A99 H98 G99 W99 
6 6 0	.B.....B..DE.AACDEHHHCDES.VG..S.VGWW S97 C99 H98 G99 W99 
6 6 0	.B.....B.CDE.AACDEHHHGDES.VG..S.V.WW S97 H98 G98 W99 
7 7 0	SB.C..SB.C..AA.GDEHHHGDE..V.DE..V.WW S99 C99 D99 E99 A99 G99 W99 
7 7 0	SB.C..SB.C..AA..DEHHH.DE..VGDE..VGWW S99 C99 D99 E99 A99 G99 W99 
7 7 0	S..C..SB.C...BAADEHHHGDE..VGDE..V.WW B99 S99 C99 D99 E99 A99 W99 
7 7 0	SB.C..SB.C....AADEHHH.DE..VGDE..VGWW S99 C99 D99 E99 A99 G99 W99 
7 7 0	SB.C..SB.C...AA.DE.HHHDE..VGDE..VGWW S99 C99 D99 E99 H99 G99 W99 
7 7 0	SB.C.ESB.C.EAA.GDEHHHGD...V.D...V.WW S99 C99 D99 E99 A99 G99 W99 
7 7 0	SB.C.ESB.C.EAA..DEHHH.D...VGD...VGWW S99 C99 D99 E99 A99 G99 W99 
7 7 0	S..C.ESB.C.E.BAADEHHHGD...VGD...V.WW B99 S99 C99 D99 E99 A99 W99 
7 7 0	SB.C.ESB.C.E..AADEHHH.D...VGD...VGWW S99 C99 D99 E99 A99 G99 W99 
7 7 0	SB.C.ESB.C.E.AA.DE.HHHD...VGD...VGWW S99 C99 D99 E99 H99 G99 W99 
7 7 0	SB.C..SB.C.EAA..DE.HHHDE..VGD...VGWW S99 C99 D99 A99 H99 G99 W99 
7 7 0	S..C..SB.C.E.BAADEHHH.DE..VGD...VGWW B99 S99 C99 D99 A99 G99 W99 
7 7 0	SB.C..SB.C.E..AADE.HHHDE..VGD...VGWW S99 C99 D99 A99 H99 G99 W99 
7 7 0	SB.CD.SB.CD.AA.GDEHHHG.E..V..E..V.WW S99 C99 D99 E99 A99 G99 W99 
7 7 0	SB.CD.SB.CD.AA..DEHHH..E..VG.E..VGWW S99 C99 D99 E99 A99 G99 W99 
7 7 0	S..CD.SB.CD..BAADEHHHG.E..VG.E..V.WW B99 S99 C99 D99 E99 A99 W99 
7 7 0	SB.CD.SB.CD...AADEHHH..E..VG.E..VGWW S99 C99 D99 E99 A99 G99 W99 
7 7 0	SB.CD.SB.CD..AA.DE.HHH.E..VG.E..VGWW S99 C99 D99 E99 H99 G99 W99 
7 7 0	SB.CD.SB.CD..AA.DE..HHHE..VG.E..VGWW S99 C99 D99 E99 H98 G99 W99 
7 7 0	SB.CDESB.CDEAA.GDEHHHG....V.....V.WW S99 C99 D99 E99 A99 G99 W99 
7 7 0	SB.CDESB.CDEAA..DEHHH.....VG....VGWW S99 C99 D99 E99 A99 G99 W99 
7 7 0	S..CDESB.CDE.BAADEHHHG....VG....V.WW B99 S99 C99 D99 E99 A99 W99 
7 7 0	SB.CDESB.CDE..AADEHHH.....VG....VGWW S99 C99 D99 E99 A99 G99 W99 
7 7 0	SB.CDESB.CDE.AA.DE.HHH....VG....VGWW S99 C99 D99 E99 H99 G99 W99 
7 7 0	SB.CDESB.CDE.AA.DE..HHH...VG....VGWW S99 C99 D99 E99 H98 G99 W99 
7 7 0	SB.CDESB.CDE.AA.DE...HHH..VG....VGWW S99 C99 D99 E99 H97 G99 W99 
7 7 0	SB.CD.SB.CDEAA..DE.HHH.E..VG....VGWW S99 C99 D99 A99 H99 G99 W99 
7 7 0	SB.CD.SB.CDEAA..DE..HHHE..VG....VGWW S99 C99 D99 A99 H98 G99 W99 
7 7 0	S..CD.SB.CDE.BAADEHHH..E..VG....VGWW B99 S99 C99 D99 A99 G99 W99 
7 7 0	SB.CD.SB.CDE..AADE.HHH.E..VG....VGWW S99 C99 D99 A99 H99 G99 W99 
7 7 0	SB.CD.SB.CDE..AADE..HHHE..VG....VGWW S99 C99 D99 A99 H98 G99 W99 
7 7 0	SB.C..SB.CD.AA..DE.HHHDE..VG.E..VGWW S99 C99 E99 A99 H99 G99 W99 
7 7 0	S..C..SB.CD..BAADEHHH.DE..VG.E..VGWW B99 S99 C99 E99 A99 G99 W99 
7 7 0	SB.C..SB.CD...AADE.HHHDE..VG.E..VGWW S99 C99 E99 A99 H99 G99 W99 
7 7 0	SB.C.ESB.CDEAA..DE.HHHD...VG....VGWW S99 C99 E99 A99 H99 G99 W99 
7 7 0	S..C.ESB.CDE.BAADEHHH.D...VG....VGWW B99 S99 C99 E99 A99 G99 W99 
7 7 0	SB.C.ESB.CDE..AADE.HHHD...VG....VGWW S99 C99 E99 A99 H99 G99 W99 
7 7 0	S..C..SB.CDE.BAADE.HHHDE..VG....VGWW B99 S99 C99 A99 H99 G99 W99 
7 7 0	SB....SB....AA.CDEHHHCDE..VGDE..VGWW S99 C99 D99 E99 A99 G99 W99 
7 7 0	SB....SB.C..AA.CDE.HHHDE..VGDE..VGWW S99 D99 E99 A99 H99 G99 W99 
