12 0 12	VVBC....BCDEAABCDEHJ..F.HJNNFI.KK.FI 
19 7 12	.VVCD...BCD.AABCFE.JB.FEHJNNFIHKK..I V99 B99 D99 E97 H99 F99 
19 7 12	VVB.D...BCDEAABCFEHJ.CFIHJNNFI....KK C99 D99 E98 F99 I99 K97 
19 7 12	VVB..E..BCDEAABCDI.J.CFIHJNNF.H.KKF. C99 D98 E99 H99 I98 K99 
19 7 12	VVB.D...BCD.AABCFEH..CFEHJNNFI.JKK.I C99 D99 E97 J99 F99 K99 
19 7 12	VVB.D...BCDEAABCFEH..CF.HJNNFI.JKK.I C99 D99 E98 J99 F99 K99 
19 7 12	VV.CD...BCDEAABCFEH.B.F.HJNNFI.J.KKI B99 D99 E98 J99 F99 K98 
19 7 12	.VVCD...BCD.AABCFEHJB.FEHJNNFI...KKI V99 B99 D99 E97 F99 K98 
19 7 12	.VVCD...BCDEAABCFEHJB.F.HJNNFI...KKI V99 B99 D99 E98 F99 K98 
19 7 12	VV.CD...BCD.AABCFEH.B.FEHJNNFI.JKK.I B99 D99 E97 J99 F99 K99 
19 7 12	VV.CD...BCD.AABCFEH.B.FEHJNNFI.J.KKI B99 D99 E97 J99 F99 K98 
19 10 9	..VVD...BCDEAABC.E..BCFIHJNNFIHJKKF. V98 B99 C99 D99 E98 H99 J99 I99 K99 
19 7 12	VVB.D...BCD.AABCFE.J.CFEHJNNFIH..KKI C99 D99 E97 H99 F99 K98 
19 7 12	...VVE..BCDEAABCDIHJBCFIHJNNF..KK.F. V97 B99 C99 D98 E99 I98 
19 7 12	VVB.D...BCDEAABCFEH..CF.HJNNFI.J.KKI C99 D99 E98 J99 F99 K98 
19 7 12	VVB.D...BCD.AABCFEH..CFEHJNNFI.J.KKI C99 D99 E97 J99 F99 K98 
19 7 12	VV.CD...BCD.AABCFE.JB.FEHJNNFIH..KKI B99 D99 E97 H99 F99 K98 
19 7 12	.VV.D...BCDEAABCFEHJBCF.HJNNFI.KK..I V99 B99 C99 D99 E98 F99 
19 7 12	..VV....BCD.AABCDEHJBCFEHJNNFI.KK.FI V98 B99 C99 D98 E97 
19 7 12	VVBCD...BCDEAABCFE....F.HJNNFIHJKK.I D99 E98 H99 J99 F99 K99 
19 7 12	VVBCD...BCDEAABCFE....F.HJNNFIHJ.KKI D99 E98 H99 J99 F99 K98 
19 7 12	VVBCD...BCD.AABCFE....FEHJNNFIHJKK.I D99 E97 H99 J99 F99 K99 
19 7 12	VV..D...BCDEAABCFEHJBCF.HJNNFI..KK.I B99 C99 D99 E98 F99 K99 
19 7 12	VV..D...BCD.AABCFEHJBCFEHJNNFI..KK.I B99 C99 D99 E97 F99 K99 
19 7 12	...VV...BCD.AABCDEHJBCFEHJNNFI.KK.FI V97 B99 C99 D98 E97 
19 7 12	VV.CD...BCDEAABCFEH.B.F.HJNNFI.JKK.I B99 D99 E98 J99 F99 K99 
19 7 12	.VV.D...BCD.AABCFEHJBCFEHJNNFI.KK..I V99 B99 C99 D99 E97 F99 
19 7 12	.VV.DE..BCDEAABCFIHJBCFIHJNNF..KK... V99 B99 C99 D99 E99 F99 I98 
19 7 12	.VVCD...BCD.AABCFEHJB.FEHJNNFIKK...I V99 B99 D99 E97 F99 K99 
19 7 12	VV..D...BCDEAABCFEHJBCF.HJNNFI...KKI B99 C99 D99 E98 F99 K98 
19 10 9	..BVVE..BCDEAABCD....CF.HJNNFIHJKKFI V97 B98 C99 D98 E99 H99 J99 K99 
19 7 12	.VV..E..BCDEAABCDIHJBCFIHJNNF..KK.F. V99 B99 C99 D98 E99 I98 
19 7 12	VV.CDE..BCDEAABCFIHJB.FIHJNNF.....KK B99 D99 E99 F99 I98 K97 
19 7 12	VV.CD...BCDEAABCFEHJB.FIHJNNFI....KK B99 D99 E98 F99 I99 K97 
19 7 12	VV..D...BCD.AABCFEHJBCFEHJNNFI...KKI B99 C99 D99 E97 F99 K98 
19 7 12	.VVCD...BCDEAABCFEHJB.F.HJNNFIKK...I V99 B99 D99 E98 F99 K99 
19 7 12	.VVC.E..BCDEAABCDI.JB.FIHJNNF.HKK.F. V99 B99 D98 E99 H99 I98 
19 7 12	.VVCD...BCDEAABCFEHJB.FIHJNNFI.KK... V99 B99 D99 E98 F99 I99 
19 7 12	VVB.D...BCDEAABCFEHJ.CFIHJNNFIKK.... C99 D99 E98 F99 I99 K99 
19 7 12	VV..DE..BCDEAABCFIHJBCFIHJNNF....KK. B99 C99 D99 E99 F99 I98 K98 
20 8 12	VV..D...BCDEAABCFEHJBCFIHJNNFIKK.... B99 C99 D99 E98 F99 I99 K99 
20 8 12	..VVD...BCDEAABCFEHJBCFIHJNNFI.KK... V98 B99 C99 D99 E98 F99 I99 
20 8 12	..VVD...BCD.AABCFEHJBCFEHJNNFIKK...I V98 B99 C99 D99 E97 F99 K99 
20 8 12	VV..DE..BCDEAABCFIHJBCFIHJNNF.....KK B99 C99 D99 E99 F99 I98 K97 
20 8 12	VV.CDE..BCDEAABCFI.JB.FIHJNNF.H...KK B99 D99 E99 H99 F99 I98 K97 
20 8 12	..B.VV..BCDEAABCDE...CFIHJNNFIHJKKF. V96 B98 C99 H99 J99 I99 K99 
20 8 12	..BVV...BCD.AABCDE...CFEHJNNFIHJKKFI V97 B98 C99 E99 H99 J99 K99 
20 8 12	..BVV...BCDEAABCDE...CFIHJNNFIHJKKF. V97 B98 C99 H99 J99 I99 K99 
20 8 12	VV..D...BCD.AABCFE.JBCFEHJNNFIH.KK.I B99 C99 D99 E97 H99 F99 K99 
20 11 9	..BVVE..BCDEAABCD....CFIHJNNFIHJKKF. V97 B98 C99 D98 E99 H99 J99 I99 K99 
20 8 12	..BCVV..BCD.AABCDE.J..FEHJNNFIH.KKFI V96 B98 C98 E99 H99 K99 
20 8 12	..BCVV..BCD.AABCDEH...FEHJNNFI.JKKFI V96 B98 C98 E99 J99 K99 
20 8 12	..B.VV..BCD.AABCDE...CFEHJNNFIHJKKFI V96 B98 C99 E99 H99 J99 K99 
20 8 12	...CVV..BCD.AABCDE..B.FEHJNNFIHJKKFI V96 B99 C98 E99 H99 J99 K99 
20 8 12	...CVV..BCDEAABCDE..B.FIHJNNFIHJKKF. V96 B99 C98 H99 J99 I99 K99 
20 8 12	..BCVV..BCDEAABCDE....F.HJNNFIHJKKFI V96 B98 C98 H99 J99 K99 
20 8 12	.VVCD...BCDEAABCFEH.B.F.HJNNFI.JKK.I V99 B99 D99 E98 J99 F99 K99 
20 8 12	.VV.D...BCDEAABCFEHJBCFIHJNNFI.KK... V99 B99 C99 D99 E98 F99 I99 
20 8 12	VV.CDE..BCDEAABCFI..B.FIHJNNF.HJ.KK. B99 D99 E99 H99 J99 F99 I98 K98 
20 8 12	VVB.DE..BCDEAABCFI...CFIHJNNF.HJ.KK. C99 D99 E99 H99 J99 F99 I98 K98 
20 8 12	..VVD...BCD.AABCFEHJBCFEHJNNFI..KK.I V98 B99 C99 D99 E97 F99 K99 
20 8 12	..VVDE..BCDEAABCFIHJBCFIHJNNF....KK. V98 B99 C99 D99 E99 F99 I98 K98 
20 8 12	.VVCDE..BCDEAABCFI.JB.FIHJNNF.H.KK.. V99 B99 D99 E99 H99 F99 I98 K99 
20 8 12	.VVCD...BCDEAABCFEHJB.FIHJNNFI...KK. V99 B99 D99 E98 F99 I99 K98 
20 8 12	VV.CD...BCDEAABCFEH.B.FIHJNNFI.J.KK. B99 D99 E98 J99 F99 I99 K98 
20 8 12	..VVD...BCDEAABCFEHJBCF.HJNNFI...KKI V98 B99 C99 D99 E98 F99 K98 
20 8 12	.VVCDE..BCDEAABCFIH.B.FIHJNNF..J.KK. V99 B99 D99 E99 J99 F99 I98 K98 
20 8 12	VVB.DE..BCDEAABCFI.J.CFIHJNNF.H...KK C99 D99 E99 H99 F99 I98 K97 
20 8 12	VV..D...BCDEAABCFEHJBCFIHJNNFI...KK. B99 C99 D99 E98 F99 I99 K98 
20 8 12	VV.CD...BCDEAABCFE.JB.FIHJNNFIH..KK. B99 D99 E98 H99 F99 I99 K98 
20 8 12	VVBCDE..BCDEAABCFI....FIHJNNF.HJ..KK D99 E99 H99 J99 F99 I98 K97 
20 8 12	VV..D...BCDEAABCFE.JBCFIHJNNFIHKK... B99 C99 D99 E98 H99 F99 I99 
20 8 12	.VV.DE..BCDEAABCFIHJBCFIHJNNF....KK. V99 B99 C99 D99 E99 F99 I98 K98 
20 8 12	.VVCD...BCD.AABCFE.JB.FEHJNNFIH..KKI V99 B99 D99 E97 H99 F99 K98 
20 8 12	VV.CD...BCDEAABCFEH.B.FIHJNNFI.J..KK B99 D99 E98 J99 F99 I99 K97 
20 8 12	VV..DE..BCDEAABCFIH.BCFIHJNNF..J.KK. B99 C99 D99 E99 J99 F99 I98 K98 
20 8 12	VV..D...BCDEAABCFEHJBCFIHJNNFI..KK.. B99 C99 D99 E98 F99 I99 K99 
20 8 12	...VVE..BCDEAABCDIHJBCFIHJNNF.KK..F. V97 B99 C99 D98 E99 I98 K99 
20 8 12	VVB.D...BCDEAABCFEH..CFIHJNNFI.J..KK C99 D99 E98 J99 F99 I99 K97 
20 8 12	VVB.D...BCDEAABCFE.J.CFIHJNNFIH..KK. C99 D99 E98 H99 F99 I99 K98 
20 8 12	...VVE..BCDEAABCDI.JBCFIHJNNF.HKK.F. V97 B99 C99 D98 E99 H99 I98 
20 8 12	.VV..E..BCDEAABCDI.JBCFIHJNNF.HKK.F. V99 B99 C99 D98 E99 H99 I98 
20 8 12	.VVCDE..BCDEAABCFIHJB.FIHJNNF.....KK V99 B99 D99 E99 F99 I98 K97 
20 8 12	VVBCD...BCDEAABCFE....FIHJNNFIHJ.KK. D99 E98 H99 J99 F99 I99 K98 
20 8 12	VVB.D...BCDEAABCFE.J.CFIHJNNFIH.KK.. C99 D99 E98 H99 F99 I99 K99 
20 8 12	..BCVV..BCDEAABCDE.J..FIHJNNFIH.KKF. V96 B98 C98 H99 I99 K99 
20 8 12	.VV.DE..BCDEAABCFI.JBCFIHJNNF.HKK... V99 B99 C99 D99 E99 H99 F99 I98 
20 8 12	VVBCD...BCDEAABCFE....FIHJNNFIHJKK.. D99 E98 H99 J99 F99 I99 K99 
20 8 12	.VV.D...BCDEAABCFEHJBCF.HJNNFI..KK.I V99 B99 C99 D99 E98 F99 K99 
20 8 12	..VVDE..BCDEAABCFIHJBCFIHJNNF...KK.. V98 B99 C99 D99 E99 F99 I98 K99 
20 8 12	.VVC.E..BCDEAABCDI.JB.FIHJNNF.H.KKF. V99 B99 D98 E99 H99 I98 K99 
20 8 12	..BCVV..BCDEAABCDEH...FIHJNNFI.JKKF. V96 B98 C98 J99 I99 K99 
20 8 12	.VVCD...BCDEAABCFE.JB.F.HJNNFIH.KK.I V99 B99 D99 E98 H99 F99 K99 
20 8 12	VV..DE..BCDEAABCFI.JBCFIHJNNF.H..KK. B99 C99 D99 E99 H99 F99 I98 K98 
20 8 12	...VVE..BCDEAABCDIHJBCFIHJNNF...KKF. V97 B99 C99 D98 E99 I98 K99 
20 8 12	VVB.DE..BCDEAABCFIH..CFIHJNNF..J..KK C99 D99 E99 J99 F99 I98 K97 
20 8 12	VVBCD...BCDEAABCFE....FIHJNNFIHJ..KK D99 E98 H99 J99 F99 I99 K97 
20 8 12	..VV.E..BCDEAABCDIHJBCFIHJNNF.KK..F. V98 B99 C99 D98 E99 I98 K99 
20 8 12	.VVCD...BCD.AABCFE.JB.FEHJNNFIH.KK.I V99 B99 D99 E97 H99 F99 K99 
20 8 12	.VV.D...BCDEAABCFE.JBCF.HJNNFIHKK..I V99 B99 C99 D99 E98 H99 F99 
20 8 12	.VVCD...BCDEAABCFE.JB.FIHJNNFIHKK... V99 B99 D99 E98 H99 F99 I99 
20 8 12	VV..D...BCD.AABCFE.JBCFEHJNNFIH..KKI B99 C99 D99 E97 H99 F99 K98 
20 8 12	VVB.D...BCDEAABCFE.J.CFIHJNNFIH...KK C99 D99 E98 H99 F99 I99 K97 
20 8 12	.VVCD...BCD.AABCFEH.B.FEHJNNFI.J.KKI V99 B99 D99 E97 J99 F99 K98 
20 8 12	VV.CDE..BCDEAABCFIH.B.FIHJNNF..J..KK B99 D99 E99 J99 F99 I98 K97 
20 8 12	..VV....BCD.AABCDE.JBCFEHJNNFIHKK.FI V98 B99 C99 D98 E97 H99 
20 8 12	VV.CD...BCD.AABCFE..B.FEHJNNFIHJ.KKI B99 D99 E97 H99 J99 F99 K98 
20 8 12	VV...E..BCDEAABCDIH.BCFIHJNNF..JKKF. B99 C99 D98 E99 J99 I98 K99 
20 8 12	.VVCD...BCDEAABCFEHJB.FIHJNNFIKK.... V99 B99 D99 E98 F99 I99 K99 
20 8 12	..VVDE..BCDEAABCFIHJBCFIHJNNF.KK.... V98 B99 C99 D99 E99 F99 I98 K99 
20 8 12	VVB.D...BCDEAABCFE...CF.HJNNFIHJ.KKI C99 D99 E98 H99 J99 F99 K98 
20 8 12	VV..D...BCD.AABCFEH.BCFEHJNNFI.J.KKI B99 C99 D99 E97 J99 F99 K98 
20 8 12	VV...E..BCDEAABCDI.JBCFIHJNNF.H.KKF. B99 C99 D98 E99 H99 I98 K99 
20 8 12	VVB..E..BCDEAABCDI...CFIHJNNF.HJKKF. C99 D98 E99 H99 J99 I98 K99 
20 8 12	VV.CD...BCDEAABCFEH.B.FIHJNNFI.JKK.. B99 D99 E98 J99 F99 I99 K99 
20 8 12	.VVC.E..BCDEAABCDIH.B.FIHJNNF..JKKF. V99 B99 D98 E99 J99 I98 K99 
20 8 12	.VVCD...BCDEAABCFEHJB.FIHJNNFI....KK V99 B99 D99 E98 F99 I99 K97 
20 8 12	VVB.D...BCDEAABCFEH..CFIHJNNFI.JKK.. C99 D99 E98 J99 F99 I99 K99 
20 8 12	.VVCD...BCDEAABCFE.JB.F.HJNNFIH..KKI V99 B99 D99 E98 H99 F99 K98 
20 8 12	.VV.D...BCD.AABCFEHJBCFEHJNNFIKK...I V99 B99 C99 D99 E97 F99 K99 
20 8 12	.VVCD...BCDEAABCFEHJB.FIHJNNFI..KK.. V99 B99 D99 E98 F99 I99 K99 
20 8 12	VV.CD...BCDEAABCFE.JB.FIHJNNFIH.KK.. B99 D99 E98 H99 F99 I99 K99 
20 8 12	..VVD...BCDEAABCFE.JBCF.HJNNFIHKK..I V98 B99 C99 D99 E98 H99 F99 
20 8 12	.VV.D...BCDEAABCFEHJBCF.HJNNFIKK...I V99 B99 C99 D99 E98 F99 K99 
20 8 12	..VVD...BCD.AABCFE.JBCFEHJNNFIHKK..I V98 B99 C99 D99 E97 H99 F99 
20 8 12	.VV.D...BCD.AABCFEHJBCFEHJNNFI...KKI V99 B99 C99 D99 E97 F99 K98 
20 8 12	.VV.D...BCD.AABCFEHJBCFEHJNNFI..KK.I V99 B99 C99 D99 E97 F99 K99 
20 8 12	VV..D...BCDEAABCFE.JBCF.HJNNFIH..KKI B99 C99 D99 E98 H99 F99 K98 
20 8 12	VVB.D...BCDEAABCFEH..CFIHJNNFI.J.KK. C99 D99 E98 J99 F99 I99 K98 
20 8 12	.VV.D...BCD.AABCFE.JBCFEHJNNFIHKK..I V99 B99 C99 D99 E97 H99 F99 
20 8 12	VV.CD...BCD.AABCFE..B.FEHJNNFIHJKK.I B99 D99 E97 H99 J99 F99 K99 
20 8 12	VVB.D...BCD.AABCFE...CFEHJNNFIHJKK.I C99 D99 E97 H99 J99 F99 K99 
20 8 12	..VVD...BCDEAABCFEHJBCF.HJNNFI..KK.I V98 B99 C99 D99 E98 F99 K99 
20 8 12	.VV..E..BCDEAABCDIHJBCFIHJNNF...KKF. V99 B99 C99 D98 E99 I98 K99 
20 8 12	VV.CD...BCDEAABCFE..B.F.HJNNFIHJ.KKI B99 D99 E98 H99 J99 F99 K98 
20 8 12	VV..DE..BCDEAABCFIH.BCFIHJNNF..JKK.. B99 C99 D99 E99 J99 F99 I98 K99 
20 8 12	.VV.DE..BCDEAABCFIHJBCFIHJNNF...KK.. V99 B99 C99 D99 E99 F99 I98 K99 
20 8 12	.VV.D...BCDEAABCFEHJBCF.HJNNFI...KKI V99 B99 C99 D99 E98 F99 K98 
20 8 12	VVB.D...BCD.AABCFE...CFEHJNNFIHJ.KKI C99 D99 E97 H99 J99 F99 K98 
20 8 12	.VV.DE..BCDEAABCFIHJBCFIHJNNF.KK.... V99 B99 C99 D99 E99 F99 I98 K99 
20 8 12	.VVCD...BCDEAABCFEH.B.F.HJNNFI.J.KKI V99 B99 D99 E98 J99 F99 K98 
20 8 12	.VVCDE..BCDEAABCFIH.B.FIHJNNF..JKK.. V99 B99 D99 E99 J99 F99 I98 K99 
20 8 12	VVB.DE..BCDEAABCFI...CFIHJNNF.HJKK.. C99 D99 E99 H99 J99 F99 I98 K99 
20 8 12	..BVVE..BCDEAABCDIHJ.CFIHJNNF..KK.F. V97 B98 C99 D98 E99 I98 
20 8 12	VV..D...BCD.AABCFEH.BCFEHJNNFI.JKK.I B99 C99 D99 E97 J99 F99 K99 
20 8 12	.VV..E..BCDEAABCDIHJBCFIHJNNF.KK..F. V99 B99 C99 D98 E99 I98 K99 
20 8 12	..BVV...BCD.AABCDEHJ.CFEHJNNFI.KK.FI V97 B98 C99 D98 E97 
20 8 12	VV.CD...BCDEAABCFE.JB.FIHJNNFIH...KK B99 D99 E98 H99 F99 I99 K97 
20 8 12	..VVDE..BCDEAABCFI.JBCFIHJNNF.HKK... V98 B99 C99 D99 E99 H99 F99 I98 
20 8 12	VV.CD...BCDEAABCFE..B.F.HJNNFIHJKK.I B99 D99 E98 H99 J99 F99 K99 
20 8 12	VV..DE..BCDEAABCFI.JBCFIHJNNF.H.KK.. B99 C99 D99 E99 H99 F99 I98 K99 
20 8 12	.VVCDE..BCDEAABCFI.JB.FIHJNNF.H..KK. V99 B99 D99 E99 H99 F99 I98 K98 
20 8 12	VV.CDE..BCDEAABCFI..B.FIHJNNF.HJKK.. B99 D99 E99 H99 J99 F99 I98 K99 
20 8 12	VV.C.E..BCDEAABCDI..B.FIHJNNF.HJKKF. B99 D98 E99 H99 J99 I98 K99 
20 8 12	VV..D...BCDEAABCFEH.BCF.HJNNFI.J.KKI B99 C99 D99 E98 J99 F99 K98 
20 8 12	VVB.D...BCDEAABCFE...CF.HJNNFIHJKK.I C99 D99 E98 H99 J99 F99 K99 
20 8 12	VV..D...BCDEAABCFEH.BCF.HJNNFI.JKK.I B99 C99 D99 E98 J99 F99 K99 
20 8 12	..VVD...BCD.AABCFEHJBCFEHJNNFI...KKI V98 B99 C99 D99 E97 F99 K98 
20 8 12	.VVCD...BCD.AABCFEH.B.FEHJNNFI.JKK.I V99 B99 D99 E97 J99 F99 K99 
20 8 12	VV..D...BCDEAABCFE.JBCF.HJNNFIH.KK.I B99 C99 D99 E98 H99 F99 K99 
20 8 12	..VV.E..BCDEAABCDI.JBCFIHJNNF.HKK.F. V98 B99 C99 D98 E99 H99 I98 
20 8 12	..VV.E..BCDEAABCDIHJBCFIHJNNF...KKF. V98 B99 C99 D98 E99 I98 K99 
20 8 12	..VVD...BCDEAABCFEHJBCF.HJNNFIKK...I V98 B99 C99 D99 E98 F99 K99 
20 8 12	VV..D...BCDEAABCFEHJBCFIHJNNFI....KK B99 C99 D99 E98 F99 I99 K97 
21 9 12	.VVCD...BCDEAABCFE.JB.FIHJNNFIH..KK. V99 B99 D99 E98 H99 F99 I99 K98 
21 9 12	..VVDE..BCDEAABCFIHJBCFIHJNNF.....KK V98 B99 C99 D99 E99 F99 I98 K97 
21 9 12	..VVD...BCD.AABCFEH.BCFEHJNNFI.JKK.I V98 B99 C99 D99 E97 J99 F99 K99 
21 9 12	..VVD...BCDEAABCFEHJBCFIHJNNFI....KK V98 B99 C99 D99 E98 F99 I99 K97 
21 9 12	.VVCD...BCDEAABCFE..B.F.HJNNFIHJ.KKI V99 B99 D99 E98 H99 J99 F99 K98 
21 9 12	VV.CDE..BCDEAABCFI..B.FIHJNNF.HJ..KK B99 D99 E99 H99 J99 F99 I98 K97 
21 9 12	..BCVV..BCD.AABCDE....FEHJNNFIHJKKFI V96 B98 C98 E99 H99 J99 K99 
21 9 12	.VV.D...BCDEAABCFE.JBCF.HJNNFIH.KK.I V99 B99 C99 D99 E98 H99 F99 K99 
21 9 12	.VVCD...BCDEAABCFE.JB.FIHJNNFIH...KK V99 B99 D99 E98 H99 F99 I99 K97 
21 9 12	..VVDE..BCDEAABCFI.JBCFIHJNNF.H..KK. V98 B99 C99 D99 E99 H99 F99 I98 K98 
21 9 12	..BCVV..BCDEAABCDE....FIHJNNFIHJKKF. V96 B98 C98 H99 J99 I99 K99 
21 9 12	..VVD...BCD.AABCFEH.BCFEHJNNFI.J.KKI V98 B99 C99 D99 E97 J99 F99 K98 
21 9 12	.VV.D...BCDEAABCFEH.BCF.HJNNFI.J.KKI V99 B99 C99 D99 E98 J99 F99 K98 
21 9 12	.VV.D...BCD.AABCFE.JBCFEHJNNFIH.KK.I V99 B99 C99 D99 E97 H99 F99 K99 
21 9 12	.VV..E..BCDEAABCDIH.BCFIHJNNF..JKKF. V99 B99 C99 D98 E99 J99 I98 K99 
21 9 12	..VVD...BCDEAABCFEHJBCFIHJNNFI...KK. V98 B99 C99 D99 E98 F99 I99 K98 
21 9 12	VV..DE..BCDEAABCFI..BCFIHJNNF.HJKK.. B99 C99 D99 E99 H99 J99 F99 I98 K99 
21 9 12	..VVD...BCDEAABCFEH.BCF.HJNNFI.JKK.I V98 B99 C99 D99 E98 J99 F99 K99 
21 9 12	.VV..E..BCDEAABCDI.JBCFIHJNNF.H.KKF. V99 B99 C99 D98 E99 H99 I98 K99 
21 9 12	.VVCD...BCDEAABCFEH.B.FIHJNNFI.J.KK. V99 B99 D99 E98 J99 F99 I99 K98 
21 9 12	VV..D...BCD.AABCFE..BCFEHJNNFIHJKK.I B99 C99 D99 E97 H99 J99 F99 K99 
21 9 12	VV.CD...BCDEAABCFE..B.FIHJNNFIHJKK.. B99 D99 E98 H99 J99 F99 I99 K99 
21 9 12	.VV.DE..BCDEAABCFI.JBCFIHJNNF.H..KK. V99 B99 C99 D99 E99 H99 F99 I98 K98 
21 9 12	..VVD...BCD.AABCFE.JBCFEHJNNFIH..KKI V98 B99 C99 D99 E97 H99 F99 K98 
21 9 12	.VVCD...BCDEAABCFE.JB.FIHJNNFIH.KK.. V99 B99 D99 E98 H99 F99 I99 K99 
21 9 12	..VVD...BCDEAABCFE.JBCF.HJNNFIH..KKI V98 B99 C99 D99 E98 H99 F99 K98 
21 9 12	..VVD...BCDEAABCFE.JBCFIHJNNFIHKK... V98 B99 C99 D99 E98 H99 F99 I99 
21 9 12	.VVC.E..BCDEAABCDI..B.FIHJNNF.HJKKF. V99 B99 D98 E99 H99 J99 I98 K99 
21 9 12	VV..DE..BCDEAABCFI.JBCFIHJNNF.H...KK B99 C99 D99 E99 H99 F99 I98 K97 
21 9 12	.VV.D...BCD.AABCFEH.BCFEHJNNFI.JKK.I V99 B99 C99 D99 E97 J99 F99 K99 
21 9 12	.VVCD...BCDEAABCFEH.B.FIHJNNFI.JKK.. V99 B99 D99 E98 J99 F99 I99 K99 
21 9 12	.VVCD...BCDEAABCFE..B.F.HJNNFIHJKK.I V99 B99 D99 E98 H99 J99 F99 K99 
21 9 12	.VVCD...BCD.AABCFE..B.FEHJNNFIHJKK.I V99 B99 D99 E97 H99 J99 F99 K99 
21 9 12	..BVVE..BCDEAABCDIHJ.CFIHJNNF...KKF. V97 B98 C99 D98 E99 I98 K99 
21 9 12	..VVD...BCDEAABCFEHJBCFIHJNNFI..KK.. V98 B99 C99 D99 E98 F99 I99 K99 
21 9 12	..VV.E..BCDEAABCDI.JBCFIHJNNF.H.KKF. V98 B99 C99 D98 E99 H99 I98 K99 
21 9 12	.VV.D...BCDEAABCFE.JBCF.HJNNFIH..KKI V99 B99 C99 D99 E98 H99 F99 K98 
21 9 12	VV...E..BCDEAABCDI..BCFIHJNNF.HJKKF. B99 C99 D98 E99 H99 J99 I98 K99 
21 9 12	...VVE..BCDEAABCDIH.BCFIHJNNF..JKKF. V97 B99 C99 D98 E99 J99 I98 K99 
21 9 12	VV..D...BCDEAABCFE.JBCFIHJNNFIH...KK B99 C99 D99 E98 H99 F99 I99 K97 
21 9 12	VV..DE..BCDEAABCFI..BCFIHJNNF.HJ.KK. B99 C99 D99 E99 H99 J99 F99 I98 K98 
21 9 12	.VVCDE..BCDEAABCFIH.B.FIHJNNF..J..KK V99 B99 D99 E99 J99 F99 I98 K97 
21 9 12	.VV.D...BCDEAABCFEHJBCFIHJNNFI..KK.. V99 B99 C99 D99 E98 F99 I99 K99 
21 9 12	.VV.D...BCDEAABCFE.JBCFIHJNNFIHKK... V99 B99 C99 D99 E98 H99 F99 I99 
21 9 12	.VV.D...BCDEAABCFEHJBCFIHJNNFI...KK. V99 B99 C99 D99 E98 F99 I99 K98 
21 9 12	.VV.DE..BCDEAABCFIHJBCFIHJNNF.....KK V99 B99 C99 D99 E99 F99 I98 K97 
21 9 12	VV..D...BCDEAABCFEH.BCFIHJNNFI.JKK.. B99 C99 D99 E98 J99 F99 I99 K99 
21 9 12	..VVD...BCDEAABCFEHJBCFIHJNNFIKK.... V98 B99 C99 D99 E98 F99 I99 K99 
21 9 12	..BVVE..BCDEAABCDI.J.CFIHJNNF.HKK.F. V97 B98 C99 D98 E99 H99 I98 
21 9 12	.VV.D...BCDEAABCFEH.BCF.HJNNFI.JKK.I V99 B99 C99 D99 E98 J99 F99 K99 
21 9 12	.VVCDE..BCDEAABCFI.JB.FIHJNNF.H...KK V99 B99 D99 E99 H99 F99 I98 K97 
21 9 12	.VVCDE..BCDEAABCFI..B.FIHJNNF.HJKK.. V99 B99 D99 E99 H99 J99 F99 I98 K99 
21 9 12	..VVDE..BCDEAABCFI.JBCFIHJNNF.H.KK.. V98 B99 C99 D99 E99 H99 F99 I98 K99 
21 9 12	VV.CD...BCDEAABCFE..B.FIHJNNFIHJ.KK. B99 D99 E98 H99 J99 F99 I99 K98 
21 9 12	.VVCD...BCDEAABCFEH.B.FIHJNNFI.J..KK V99 B99 D99 E98 J99 F99 I99 K97 
21 9 12	.VV.DE..BCDEAABCFIH.BCFIHJNNF..JKK.. V99 B99 C99 D99 E99 J99 F99 I98 K99 
21 9 12	VVB.D...BCDEAABCFE...CFIHJNNFIHJKK.. C99 D99 E98 H99 J99 F99 I99 K99 
21 9 12	VV..D...BCDEAABCFE..BCF.HJNNFIHJKK.I B99 C99 D99 E98 H99 J99 F99 K99 
21 9 12	VVB.DE..BCDEAABCFI...CFIHJNNF.HJ..KK C99 D99 E99 H99 J99 F99 I98 K97 
21 9 12	VV..D...BCDEAABCFE.JBCFIHJNNFIH..KK. B99 C99 D99 E98 H99 F99 I99 K98 
21 9 12	..BVVE..BCDEAABCDIHJ.CFIHJNNF.KK..F. V97 B98 C99 D98 E99 I98 K99 
21 9 12	.VV.D...BCDEAABCFEHJBCFIHJNNFI....KK V99 B99 C99 D99 E98 F99 I99 K97 
21 9 12	VVB.D...BCDEAABCFE...CFIHJNNFIHJ..KK C99 D99 E98 H99 J99 F99 I99 K97 
21 9 12	.VV.D...BCDEAABCFEHJBCFIHJNNFIKK.... V99 B99 C99 D99 E98 F99 I99 K99 
21 9 12	..VV.E..BCDEAABCDIH.BCFIHJNNF..JKKF. V98 B99 C99 D98 E99 J99 I98 K99 
21 9 12	..VVD...BCDEAABCFE.JBCF.HJNNFIH.KK.I V98 B99 C99 D99 E98 H99 F99 K99 
21 9 12	.VVCD...BCD.AABCFE..B.FEHJNNFIHJ.KKI V99 B99 D99 E97 H99 J99 F99 K98 
21 9 12	.VV.DE..BCDEAABCFI.JBCFIHJNNF.H.KK.. V99 B99 C99 D99 E99 H99 F99 I98 K99 
